	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_4_G2_4C_1	0.016419960879137	0.0230397407290412	0.0268629565038688	0.0136465514184799	0.0198033522137834	0.020395725657601	0.0391753452696864	0.0270280051894767	0.0461861783302293	0.0107484809524202	0.030884785770897	0.0171241480852708	0.0331760573420431	0.0188715763198187	0.0131418450193259	0.0246861910279658	0	0.00546562569742873	0.0148615594234921	0.0142256417723402	0.0174058399231906	0.0319334124045648	0.028375239243169	0.0230000145944558	0.0334683686343384	0.0312302198909621	0.0183999837121035	0.0288167375099482	0.0252375657508539	0.016005385131935	0.0250036383285307	0.0289747298577556	0.0190591879398374	0.0350816571279603	0.0185012965990846	0.0129715210574722	0.0160149725648637	0.0190987043990264	0.014598289212739	0.0357864949656227	0.0204291228604541	0.0308888693824836	0.0132678848597496	0.0153722437873895	0.0343429388727889	0.0178686780351989	0.014674579075601	0.0289422465273705	0.0263900694406387	0.017946022758847	0.0187127425742384	0.0274158891374857	0.0166332159865303	0.0194782725797479	0.0176804334637641	0.0179411035755086	0.0274896015209217	0.011342490570582	0.0254280007555299	0.0178579601407325	0.0260508728307781	0.0130957583268175	0.0139938906317238	0.0370622433509851	0.0244937152715237	0.0279888573030496	0.0114233210939962	0.0256534559906896	0.0304264838899974
HMEC_4_G2_4C_2	0.0212155867905314	0.0276002872963253	0.0304268944416799	0.0178926050808442	0.0249178588740059	0.024917752356708	0.034021701896475	0.0224372776404264	0.0421158261687357	0.00544078530386632	0.031050084125793	0.019122664534633	0.0339195360659243	0.0240878880994312	0.0176364945541248	0.0254535013132769	0.00546562569742873	0	0.0151512833083467	0.0162953956945768	0.0197249635035766	0.0292824699195981	0.033582615617676	0.0281434688485772	0.038647133983037	0.0364150857150974	0.023765001755501	0.0333173444305146	0.0305052185407908	0.0214466928330286	0.0292465371119714	0.0343039404202634	0.0240717517833681	0.0389954964061051	0.0234641224974848	0.0152717374410169	0.017036470891525	0.0227111135011135	0.0188056834145987	0.0371524725647897	0.0253634389183997	0.03498897752315	0.0184340278996684	0.0206942628209663	0.0388076203793729	0.023238435873192	0.0159689585011688	0.032705669398557	0.0281674473148859	0.0219180593061901	0.0224941966800679	0.0292701302093258	0.0201210192736143	0.0223925126712155	0.0221399156507034	0.0209967718576988	0.0306350320144374	0.0148597399274351	0.0289614203726563	0.0217820719505262	0.0312884630197272	0.0177065221340034	0.0170263097824879	0.031600197701612	0.0259722193274623	0.0305026851957001	0.0150758559174996	0.0223360680800456	0.0291853953940936
HMEC_4_G2_4C_3	0.016755571667801	0.0203553040996497	0.0191671344636698	0.0124829980860207	0.0212867250982277	0.0180765543561596	0.0354323338922097	0.021624706416111	0.0367712440145826	0.0155491515347482	0.0161026779938674	0.00614692882157037	0.0187770061275213	0.0214156104074393	0.0133463853397651	0.0103070692553168	0.0148615594234921	0.0151512833083467	0	0.00505462278528556	0.0073321154943061	0.0196816109161779	0.0292296999191233	0.0240719285227408	0.0335452611684528	0.0315694401158063	0.0226224121558285	0.024955029119977	0.0270916964347433	0.0220891268734378	0.0203946904796944	0.0310542899514494	0.0199759969224018	0.0280089830948204	0.0192275891512087	0.00558613189302026	0.00262469265736911	0.0130497766780826	0.0127797080648498	0.022108104579543	0.0204891110022127	0.0249176287131901	0.0171530370581116	0.0198794116452668	0.0297685928038005	0.0222767129795005	0.00283498915100254	0.021778736211699	0.0135930185469678	0.0137426390770612	0.0134621291457372	0.0147370327468545	0.0109589617736049	0.0107473322162921	0.0158078323964869	0.0101679289757708	0.0182651574363997	0.00908845729019461	0.0177992961790754	0.0134798336269552	0.0274891522321867	0.0138677474346038	0.00807142478488606	0.0378650352412034	0.0111818677375344	0.0168507614909062	0.00953301288158176	0.015934276426171	0.0160704254555066
HMEC_4_G2_4D_1	0.0118270761361193	0.0153531945919843	0.0150384968569448	0.0076711569498471	0.0163219768086194	0.0130313421229535	0.0403554012618291	0.0265683288311748	0.041690806043411	0.018218672240801	0.0176211253676484	0.00290658060129913	0.0192733550246327	0.0165434854801342	0.0086699321877132	0.0110147487119405	0.0142256417723402	0.0162953956945768	0.00505462278528556	0	0.00344576128706723	0.0242682315040768	0.0241781142140076	0.0190453529549879	0.0285072059029783	0.0265210524533251	0.017914296593511	0.020146567556802	0.0220752759864013	0.0177130460646066	0.0155974978808599	0.0260246174576079	0.0149975134323604	0.0239168840097347	0.0142524573999358	0.00133792388534326	0.00342311991443031	0.00820886774731132	0.00784444004791806	0.0215815451030133	0.0154557364291714	0.0204856043703643	0.0127347526277087	0.0153528055458754	0.0251452305161748	0.0176089297737739	0.00227840419147867	0.0175722214897545	0.0121719075464255	0.00871469609576286	0.00852026347328843	0.0132137032634846	0.00595016448505547	0.00651338833905282	0.0107614464962223	0.00551657359475264	0.0146730939877319	0.00487349472325325	0.0135978474605712	0.00845620298792962	0.0224540567280767	0.00923012335669908	0.00306853700557715	0.0422548458231869	0.0103086173626231	0.0142115033285662	0.00524731467071534	0.0209685775054914	0.0195721363329563
HMEC_4_G2_4D_2	0.0115683740358516	0.0135382327374971	0.0119021377018503	0.00812682363794859	0.015744355450674	0.0115826093456176	0.0426547883331202	0.0288498263130789	0.0427547636632854	0.0216111497261336	0.0158162009442914	0.00125186232588489	0.0168327735963473	0.0162774873561113	0.00932849213706411	0.00915294106665912	0.0174058399231906	0.0197249635035766	0.0073321154943061	0.00344576128706723	0	0.0248543086905322	0.0228387909547265	0.0180777821120863	0.0268072176837038	0.0249512921493333	0.0180097801670165	0.0177373423785749	0.0211251574336721	0.0183883663404671	0.0131903158819706	0.0249353184192364	0.0144005197827426	0.0207809055721256	0.0136965453586312	0.00449786263350402	0.00482960340688043	0.00603746935178499	0.00788394311124338	0.0186311007615525	0.0145173842037574	0.0175892032982586	0.0135460586261055	0.0158714314346572	0.0224495632770169	0.0177951150338853	0.00468885999392902	0.0144938003123992	0.00909436294836341	0.00728608973933813	0.00665136618943697	0.0100629559403986	0.0046668239293011	0.00341557508322439	0.00986752415892771	0.00307642391608453	0.0113062560253255	0.00684359214670984	0.0105045990487488	0.00701154503187499	0.0213638817865522	0.0099119241619697	0.00399329573586688	0.0451470611008713	0.00759602249812187	0.0107821235985452	0.00705190502022753	0.022569911019967	0.0191214221712677
HMEC_4_G2_4D_3	0.0360289732593701	0.0381906312771193	0.0339201880081719	0.0319336284892395	0.0404323764018953	0.0364135963072097	0.0244802652317153	0.0145820049984679	0.0182843235716717	0.0258051508063176	0.0163371382078605	0.0236955184865915	0.0204719679557222	0.0407658161200881	0.0328992583696585	0.0184886973670886	0.0319334124045648	0.0292824699195981	0.0196816109161779	0.0242682315040768	0.0248543086905322	0	0.0476242421865971	0.0429061831385605	0.0513236834974041	0.0495987890466673	0.0421601609465521	0.0414566237022376	0.0459523082537344	0.0417509217293799	0.0371922117448588	0.0497642505332933	0.0390916896565299	0.0414022205186017	0.0383621331611964	0.0251271799003047	0.020871834562517	0.030753478965461	0.0320727214573003	0.0254579466912064	0.039333685051094	0.0398850497039782	0.0368095252428599	0.0395120453360378	0.0450971042553438	0.0418435618958869	0.0220499714132946	0.0363568903131554	0.0237556991234378	0.032134968324232	0.0314589427259676	0.0244801746993194	0.029451214697499	0.0275703768510309	0.0346429510700897	0.027872601932957	0.0317328519138596	0.0287465420929817	0.0329985089576114	0.0318604229829209	0.0461991728183016	0.0334434418965677	0.0273027772402426	0.0325340866780518	0.0218340049334834	0.0283281459651674	0.0291850201759027	0.00772087036620617	0.00839109066092865
HMEC_5_1_1	0.0130210765603451	0.00953552567355419	0.0163718807909733	0.0172807992207543	0.00873385457288121	0.0112675358728801	0.0640923081894237	0.0504512705877302	0.0655484695274043	0.0381327589250021	0.0357569812024281	0.0240418516292001	0.0344682470086317	0.00950716962716296	0.0168868333019019	0.0301826426238525	0.028375239243169	0.033582615617676	0.0292296999191233	0.0241781142140076	0.0228387909547265	0.0476242421865971	0	0.00550909114535299	0.00511212180017227	0.00287714488623201	0.0103328984707913	0.00909838342745068	0.00330837023547925	0.0132870413815401	0.0114160248318703	0.00274082245122733	0.00978095266304546	0.0166952830907151	0.0104911640276091	0.0238014861017946	0.0272628603179114	0.0168890811349805	0.0167099903349276	0.0329408232739958	0.00886305287241892	0.0132529805900501	0.015152034656679	0.013084190021939	0.0116823350710693	0.0108622585676246	0.0264331644310181	0.0153466965653369	0.0263189652452869	0.015619167441191	0.0161956269094511	0.0262994140344242	0.0183942461427588	0.0201141927936099	0.0134380555984424	0.0197858518561139	0.019197030875541	0.0211004807548969	0.0164344177884611	0.015892525052086	0.00237633038222377	0.0165780897070504	0.0211878723701702	0.0644254195011467	0.027095802822561	0.0230354374766952	0.0206741382673059	0.0451171550294437	0.041223218490851
HMEC_5_1_2	0.00756569019510201	0.00604327823252975	0.0140963770368903	0.0118790481175294	0.00323540510781842	0.00668284911730857	0.0586900116595083	0.0450924358454305	0.0606412794476895	0.0326380392665881	0.0320904279657291	0.019225963366885	0.03134262978014	0.00420944330560265	0.011414859537563	0.0260950103858145	0.0230000145944558	0.0281434688485772	0.0240719285227408	0.0190453529549879	0.0180777821120863	0.0429061831385605	0.00550909114535299	0	0.0105121670123049	0.00828650940088932	0.00571210717544969	0.00909020333867536	0.00305189224429742	0.0087514649407314	0.00894051866584391	0.00698701944367171	0.0042901316623975	0.0173614274937457	0.00501693972800779	0.0185586854264506	0.0222551543489823	0.0123934305913602	0.0113774044906902	0.0305326538201729	0.00359652245277057	0.0131260905981486	0.00973527882601116	0.00793340868979052	0.0137313735072206	0.00617097315412529	0.0213201849768343	0.0139632048205147	0.0228588582323895	0.0107971474876805	0.0115846009896966	0.0230424953820249	0.013473093493688	0.0157173325092124	0.00831399409386729	0.0151160409304221	0.0167630465586801	0.0156870095103198	0.0136853716867469	0.0110708043395288	0.00344250388421683	0.011086884707366	0.0160025361040519	0.0589243059404593	0.023224849156556	0.0202665039637089	0.0152526919923115	0.0399963589775598	0.0369277185369852
HMEC_5_1_3	0.0178507757242091	0.0132734670465984	0.0185312017524716	0.0219959846518599	0.0137457910860773	0.0154802867546447	0.0686865926641599	0.0549785520108304	0.0694174494601422	0.0431269508406571	0.0384730576100283	0.0280440367102484	0.0366908878610764	0.0146008291251084	0.021713997311434	0.0333855316114656	0.0334683686343384	0.038647133983037	0.0335452611684528	0.0285072059029783	0.0268072176837038	0.0513236834974041	0.00511212180017227	0.0105121670123049	0	0.0022398191993266	0.0154195405320465	0.0105346432836905	0.00837467936609285	0.0183347035043132	0.0142474761943318	0.00559316712611077	0.0146986286857154	0.0162300781614094	0.0153755770745689	0.0282606343109784	0.0314237636613087	0.0207725468563902	0.0213463228154045	0.0345261895289146	0.0136144079878328	0.01394455315249	0.0202258583729831	0.0181957471151646	0.0104859227236579	0.0159520409641878	0.0307185943463929	0.0168653730133595	0.0290221162042571	0.01980890433922	0.0201962695118169	0.0288207867678756	0.0225976560309308	0.0238134929784927	0.0179371028561398	0.0237324611604899	0.0212943925340187	0.025804481051099	0.0189684518899067	0.0200736710781507	0.00747858775959249	0.0214486171856339	0.0256073255725445	0.0693336521423154	0.0301533803050357	0.0252344929921553	0.0253930115772973	0.049310530569485	0.0445061954258443
HMEC_5_2_1	0.0156807280726748	0.0114361135621785	0.0173365831399144	0.0198672128345339	0.0115217045531455	0.0135007838333522	0.0666195469172061	0.0529340103901596	0.0676330887870337	0.0409151812394189	0.0371299513897127	0.026177834350459	0.035546610674307	0.0123616222424336	0.0195487559933524	0.0318378090313117	0.0312302198909621	0.0364150857150974	0.0315694401158063	0.0265210524533251	0.0249512921493333	0.0495987890466673	0.00287714488623201	0.00828650940088932	0.0022398191993266	0	0.0132021424986333	0.00949811013271504	0.00616188002887172	0.0161380913288688	0.0127461721761638	0.00388122152559102	0.0124992215809221	0.0161285290807735	0.0131862318229803	0.0262272336488315	0.0295032435819471	0.018931565493308	0.0192428303098333	0.0336421877349629	0.0114589520938541	0.013299740700286	0.0179902621873171	0.0159585418457303	0.0106221329495017	0.0137329808186594	0.0287510547714619	0.0159143825517448	0.0276632066654165	0.0178551359972153	0.0183108841240155	0.0275344540716147	0.0206466692867207	0.0220507720464349	0.0158723096334311	0.0218775713813129	0.0201453026238965	0.0236831661096774	0.0176287392651533	0.0181237527682772	0.00525011013845572	0.0192695913155476	0.0235848168139203	0.06715241036477	0.028656220484568	0.0240652923553002	0.02326632639797	0.0473911714188151	0.0429420216433317
HMEC_5_2_2	0.00648416346712621	0.00990076376944861	0.0177518877054398	0.0102472639232034	0.00384832412852545	0.00886920516164966	0.0558064747154052	0.0425114537859729	0.0593035964545909	0.028638384639214	0.0333378095760662	0.0189521299609394	0.0333106154287071	0.00238351719365259	0.00928456865859208	0.0268934155658434	0.0183999837121035	0.023765001755501	0.0226224121558285	0.017914296593511	0.0180097801670165	0.0421601609465521	0.0103328984707913	0.00571210717544969	0.0154195405320465	0.0132021424986333	0	0.014427528954783	0.00704525350215499	0.00305067208400496	0.0130349706389651	0.0105917795388301	0.00463666118457981	0.022564004914181	0.00501130745864442	0.0170730162096008	0.0213270118330738	0.0134646572957683	0.0102093792704696	0.0333083906928286	0.00579390619200925	0.0181710297320901	0.00582319138447976	0.00313768331223441	0.0193675497089356	0.000537540820929704	0.0201288314044033	0.0182899344409273	0.0247002642537077	0.0114205001366062	0.0125459871437463	0.0251315052187494	0.0134435246517864	0.0165931107364839	0.00865568854992261	0.0155038870538063	0.0200771572311391	0.0135820436893762	0.0169502228303284	0.0116461422331516	0.00795683556369612	0.0087571238723594	0.0149109755891164	0.0551134946480688	0.0244782091327263	0.0230425216616939	0.0131297431005353	0.0383034779537051	0.0370872520597542
HMEC_5_2_3	0.012519754923121	0.00578293173994364	0.0080145214591884	0.0154388142502136	0.0107910690363964	0.00842873450669657	0.0603556786596387	0.0465564802495436	0.0596842792817974	0.0369625490372495	0.0280064462493083	0.0189842953786033	0.0261681002753366	0.0122989457662483	0.0157209287095215	0.0231926359996585	0.0288167375099482	0.0333173444305146	0.024955029119977	0.020146567556802	0.0177373423785749	0.0414566237022376	0.00909838342745068	0.00909020333867536	0.0105346432836905	0.00949811013271504	0.014427528954783	0	0.0102554404373868	0.0172860085388539	0.0045613337931049	0.0118348016825182	0.0107361535824356	0.00827802946823237	0.0109929751305822	0.0202700599750873	0.0225552324342643	0.0119414148478743	0.0145473596882903	0.0241527753876619	0.00920284337040462	0.00423856060548885	0.0163602230887845	0.0157056586787299	0.00552962498069285	0.0147848980203626	0.0221537382780246	0.00641753504663338	0.0185840131151407	0.0117995594712039	0.011677411630027	0.0183278521604889	0.0143131724030457	0.0144274306321664	0.0111867481241397	0.0147893669958733	0.0107626907738576	0.0188265008869329	0.00858119924159323	0.0120066280323223	0.00960326086388601	0.0157261963344948	0.0176643615245145	0.0622523465864828	0.0198908360268449	0.0147046823201321	0.0185102155737601	0.0401811819609977	0.0342979680696287
HMEC_5_3_1	0.0104741423361429	0.00866640187391778	0.0164248695531236	0.0148155044873732	0.00595944622073293	0.00967404392828169	0.0615608027539202	0.0480097272025105	0.0636795430174717	0.0351687753019841	0.0349628677853533	0.0222759271882093	0.0340620121550939	0.00644865175354665	0.0142689220796506	0.0290560280206093	0.0252375657508539	0.0305052185407908	0.0270916964347433	0.0220752759864013	0.0211251574336721	0.0459523082537344	0.00330837023547925	0.00305189224429742	0.00837467936609285	0.00616188002887172	0.00704525350215499	0.0102554404373868	0	0.00998046968131803	0.0112480639718175	0.0040151080692227	0.00718213181166632	0.0184009343752701	0.00792913398870627	0.0215611231958139	0.0252993670443767	0.0154016697825703	0.0143606090939278	0.0330103524637752	0.00664387229866968	0.014483478021459	0.0121036871274581	0.00988403660865769	0.0139794803207271	0.00757819353643964	0.0243514696701771	0.0159165999485125	0.025657255738842	0.0138428572299154	0.0146084072964015	0.0257810525146606	0.0165244059977815	0.0187181266763511	0.0113611109059941	0.0181539477095637	0.0191820985997996	0.0185990536533021	0.0161908778591645	0.0141168627022891	0.000976108287863992	0.0138987259651299	0.0190253610532225	0.0615497385696247	0.0261330698222985	0.0228324307775109	0.0181582457367719	0.0430140314013259	0.0399331768925668
HMEC_5_3_2	0.00751819934804443	0.0124000116122192	0.0198942421966676	0.0102871629598417	0.00651144789569483	0.0109096830733382	0.0541631813498599	0.0410912553978648	0.0584859658553196	0.0265048066327864	0.0340700741145861	0.0191844125560214	0.0344122780161946	0.00499109352847833	0.00913431585022807	0.0274854058777492	0.016005385131935	0.0214466928330286	0.0220891268734378	0.0177130460646066	0.0183883663404671	0.0417509217293799	0.0132870413815401	0.0087514649407314	0.0183347035043132	0.0161380913288688	0.00305067208400496	0.0172860085388539	0.00998046968131803	0	0.0154766844732522	0.0132908304288532	0.00689606605183043	0.0253135714300373	0.00700324263430699	0.0167032688456982	0.02112279457108	0.0146495807544021	0.0105294712968694	0.0348162825031903	0.00830245311667902	0.0208802205318062	0.00498017118165043	0.00257164982576427	0.0223400969091396	0.00258161451320268	0.0198131978346205	0.0207012190442071	0.025860294191866	0.0125498100933528	0.0137427602085602	0.0264052273102077	0.0140859031366566	0.0175158343681735	0.00997313852934493	0.0162351882541643	0.0220215924957201	0.0130282674362516	0.0189486408663246	0.0127324738872024	0.0109192336212188	0.0085524767413818	0.0148789605105083	0.05296994093158	0.0253493387616382	0.0246834484106964	0.0125959541387303	0.0374060976827456	0.0372083629808893
HMEC_5_3_3	0.00927150091283734	0.00313961185240189	0.00518565183558105	0.0113973661978292	0.00918965766186809	0.00495212068952123	0.0558023486242912	0.0420006677349903	0.055377903114801	0.0326667032332539	0.0244204373694852	0.0144395301431317	0.0230676762123653	0.0106692278648285	0.011878265589802	0.01914585827931	0.0250036383285307	0.0292465371119714	0.0203946904796944	0.0155974978808599	0.0131903158819706	0.0371922117448588	0.0114160248318703	0.00894051866584391	0.0142474761943318	0.0127461721761638	0.0130349706389651	0.0045613337931049	0.0112480639718175	0.0154766844732522	0	0.0140396287389062	0.00858151209861819	0.0103363469886491	0.00853548014890386	0.0157581168476276	0.0180020623513046	0.00738902216684031	0.0104623357066452	0.0217764746520709	0.00724677403558261	0.00594870259115058	0.0133741448756801	0.0134200327303121	0.00970162855916462	0.0132513122369752	0.0175934973655087	0.00525573087932754	0.0149525817053047	0.00742438784799006	0.00717294881751193	0.0148936671836425	0.00981015936115996	0.00991414095830907	0.00739135209718213	0.0102288573103615	0.00793873734496684	0.0145400416869593	0.00502845786266271	0.00760591910830424	0.0109516441347498	0.0119913845717647	0.0131805087475298	0.0577571216215491	0.015927369740547	0.0116680351002764	0.0142570177500809	0.03568342135701	0.030273663068853
HMEC_5_4_1	0.0144861155474388	0.01193791668985	0.0190579268791475	0.0188246987772337	0.00997332782974488	0.013378537849037	0.0655665643897806	0.0520190382141868	0.0675689746973181	0.0390569149892796	0.0382752570215437	0.0261100030281467	0.0370915192676483	0.0103775015348661	0.0182830005494777	0.0325758175570738	0.0289747298577556	0.0343039404202634	0.0310542899514494	0.0260246174576079	0.0249353184192364	0.0497642505332933	0.00274082245122733	0.00698701944367171	0.00559316712611077	0.00388122152559102	0.0105917795388301	0.0118348016825182	0.0040151080692227	0.0132908304288532	0.0140396287389062	0	0.0111930989711546	0.0193081467481124	0.011938502997557	0.0255426437491695	0.0292103297958045	0.019089538246979	0.0183541795160007	0.0356463043873565	0.01057169580226	0.0159714420607473	0.015988162329249	0.0136144799525436	0.0141023440263281	0.0111275513261247	0.028297298002103	0.018082240892023	0.0288680372416797	0.0176585187839959	0.018342097851641	0.0288878856220569	0.0203870785284638	0.0223702062707692	0.0152778451870079	0.0219209783865458	0.0218786295291049	0.0226121486223408	0.0190663752909211	0.0179334170024028	0.00358106392172032	0.0179094420236966	0.0229865089899304	0.0654709144281174	0.0295477038270854	0.025690357381393	0.0221718332792226	0.0469731553762125	0.0435552345450491
HMEC_5_4_2	0.00329365772280151	0.0055145142467712	0.0131389690767912	0.00763386850765832	0.00134553639155954	0.00423515019661488	0.0544189867612058	0.0408404152586499	0.056662336380377	0.0284415772146872	0.0292033542999899	0.0154753538020569	0.0289279581514553	0.00228662670132339	0.0071259648851024	0.0229185400890991	0.0190591879398374	0.0240717517833681	0.0199759969224018	0.0149975134323604	0.0144005197827426	0.0390916896565299	0.00978095266304546	0.0042901316623975	0.0146986286857154	0.0124992215809221	0.00463666118457981	0.0107361535824356	0.00718213181166632	0.00689606605183043	0.00858151209861819	0.0111930989711546	0	0.0185274709778549	0.000750060113838635	0.0144171395825423	0.0182950377800464	0.00921795989823522	0.00720477324752257	0.0287409309140147	0.00153551539119335	0.0140714711866149	0.00589606681082567	0.00499083666744091	0.016079415843836	0.00475628494137815	0.0172745892177953	0.013814413612628	0.0203191643845981	0.00730885856419389	0.00832019413879182	0.020683518189719	0.0097343659331879	0.0124863928189093	0.00455804270827755	0.011609016742944	0.0154416885344375	0.0114227733305811	0.0123150328397514	0.00756489447727503	0.00771184499538061	0.00679912660380036	0.0119315161470353	0.0546733689902673	0.0202973301287415	0.0184496844768336	0.0109842235740823	0.0358923448792139	0.0334721990165294
