	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3E_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_Root2_1	0.0189102663132796	0.017119549281576	0.0103173460718279	0.016965909671353	0.0218688772053765	0.0166378199148755	0.0464518561762556	0.0331429408385295	0.0426469610226466	0.0302736969493362	0.00969160145781014	0.0103072842078855	0.00830828308314925	0.0229311284818038	0.0181780695787359	0.00637767289537274	0.0274158891374857	0.0292701302093258	0.0147370327468545	0.0132137032634846	0.0100629559403986	0.0244801746993194	0.0262994140344242	0.0230424953820249	0.0288207867678756	0.0275344540716147	0.0251315052187494	0.0183278521604889	0.0257810525146606	0.0264052273102077	0.0148936671836425	0.0288878856220569	0.020683518189719	0.0169374193800685	0.0201695993647892	0.0144466730985966	0.0123884375868867	0.0117628335765852	0.0163469743757403	0.00869379453815853	0.0200830532661177	0.0158590346074984	0.0221034794829505	0.023845831198918	0.0210108219049675	0.0250895121125084	0.0133151415483312	0.0123776601743449	0.00114675997268176	0.0138613103752193	0.0126749917107197	0	0.012724610762532	0.00911255817365729	0.0165257757256315	0.0106336170146007	0.00767380247233537	0.0167741083241343	0.00991415559551759	0.0136775136060284	0.0256439358665406	0.0187074417588933	0.0138745806484094	0.0510258101256608	0.0036738793203935	0.00389840789426335	0.0169120212800647	0.0253534436298858	0.0165669742546244
HMEC_Root2_2	0.00696524622304639	0.00940493238832377	0.010321456877406	0.00424492087395357	0.0110784860572292	0.00715134143171768	0.0462988709206819	0.032516285505127	0.0472294575109506	0.0230628054569935	0.0200077310425144	0.00576453086705051	0.0204365559219223	0.0116338500211703	0.00545445572101825	0.0134744434986011	0.0166332159865303	0.0201210192736143	0.0109589617736049	0.00595016448505547	0.0046668239293011	0.029451214697499	0.0183942461427588	0.013473093493688	0.0225976560309308	0.0206466692867207	0.0134435246517864	0.0143131724030457	0.0165244059977815	0.0140859031366566	0.00981015936115996	0.0203870785284638	0.0097343659331879	0.018925739508678	0.00903116949826571	0.00595772385707108	0.00887332043815809	0.00260927274925879	0.0036539349194782	0.0213861761041732	0.00989162794095897	0.0151067744189726	0.00947318302034084	0.0115243029526806	0.0194792803279637	0.0132621698041317	0.00812670527184209	0.0125985643076313	0.0120208861374326	0.00279222371849409	0.00263825237781198	0.012724610762532	0	0.00361261085348479	0.00520880986538259	0.002161782267493	0.0108871934169905	0.00532713671896191	0.00886184988217651	0.00252501674816471	0.0168075292589859	0.00598829262434468	0.00337834095823307	0.0479603636986612	0.0112804896313166	0.011989598941071	0.00521086798706166	0.0267618451469007	0.0237686017244562
HMEC_Root2_3	0.0101528837739302	0.0106292096840843	0.00854489836880373	0.00785637000040176	0.0137911017015735	0.00904571551815241	0.0460224644080645	0.0322243906314815	0.0456496701556002	0.0246921005958803	0.0167630815888966	0.00462240117155725	0.0169135896895384	0.0145872387924117	0.00906671097804999	0.0104454632194525	0.0194782725797479	0.0223925126712155	0.0107473322162921	0.00651338833905282	0.00341557508322439	0.0275703768510309	0.0201141927936099	0.0157173325092124	0.0238134929784927	0.0220507720464349	0.0165931107364839	0.0144274306321664	0.0187181266763511	0.0175158343681735	0.00991414095830907	0.0223702062707692	0.0124863928189093	0.0174314286476367	0.0118552473603293	0.0072232517234302	0.00822321042493818	0.00332792628836236	0.0072439186546735	0.0177770950974164	0.0122919558621136	0.0141744983803515	0.0130362234942199	0.0149449665708703	0.0190470641160289	0.0164712259790074	0.00807910023490451	0.0111121552661235	0.00842636619415232	0.00519874324268235	0.00418234144438072	0.00911255817365729	0.00361261085348479	0	0.00798530568580907	0.0016018556498186	0.00825942028481602	0.00822003862669949	0.00712294941208614	0.00495872446494566	0.0188433501243292	0.00959719687416288	0.00549019801889152	0.0485478705515738	0.00789106447797126	0.00860700642230215	0.00824518615671992	0.0257734211347803	0.0212303948853126
HMEC_STAT_2_1	0.00248551388887955	0.00547333586717337	0.0105020531696747	0.00431228257638048	0.00589431800971104	0.00278719602010719	0.0507783047251637	0.0370760261700941	0.0523456286146283	0.0259415327654251	0.0247417969058648	0.0109712723596436	0.0246695822814007	0.00660302201137277	0.0045441863916137	0.0183901763929492	0.0176804334637641	0.0221399156507034	0.0158078323964869	0.0107614464962223	0.00986752415892771	0.0346429510700897	0.0134380555984424	0.00831399409386729	0.0179371028561398	0.0158723096334311	0.00865568854992261	0.0111867481241397	0.0113611109059941	0.00997313852934493	0.00739135209718213	0.0152778451870079	0.00455804270827755	0.0176779308469598	0.00388828705846118	0.0103700085110961	0.0139431972330061	0.00480978886989337	0.00350264992399173	0.0248588766035767	0.00471788626254817	0.0133361494307653	0.00643117558400815	0.00746529220037081	0.0166985195748223	0.00857965214786407	0.0130298188686011	0.0119497594221786	0.016059529705625	0.00278678075425368	0.00389079211409101	0.0165257757256315	0.00520880986538259	0.00798530568580907	0	0.0070521497944534	0.0122693955902832	0.00797702485576072	0.00933642357110672	0.00303017099714181	0.0117011223688212	0.00460804030444572	0.00775159849746665	0.0517076718717851	0.0158521507708068	0.0147214463128698	0.00759845266499925	0.0317254893731579	0.0289207911011636
HMEC_STAT_2_2	0.00902228900443345	0.0104621430322707	0.00962121305785695	0.00635193048803156	0.0129412148541694	0.00854773657310022	0.0455846151869642	0.0317782615857553	0.045815704413465	0.0234951599139761	0.0178814768928205	0.00431486613104172	0.0182776613523818	0.0136091249995807	0.00757549642088401	0.0113958450616866	0.0179411035755086	0.0209967718576988	0.0101679289757708	0.00551657359475264	0.00307642391608453	0.027872601932957	0.0197858518561139	0.0151160409304221	0.0237324611604899	0.0218775713813129	0.0155038870538063	0.0147893669958733	0.0181539477095637	0.0162351882541643	0.0102288573103615	0.0219209783865458	0.011609016742944	0.0184633986594853	0.0109360941411027	0.00600716814928429	0.00779783365794142	0.00296439087226722	0.00581065491138715	0.0193171074705006	0.0115926151716205	0.0149696716516814	0.0116325726133242	0.0136702448666733	0.0196651565130693	0.015344428866215	0.00737932164253276	0.0121031149835171	0.00989313332640129	0.00433935347503846	0.00359129180161713	0.0106336170146007	0.002161782267493	0.0016018556498186	0.0070521497944534	0	0.00965055936150848	0.00664493529159329	0.00816088339679865	0.00407089578611262	0.0183577847146952	0.00812209566178364	0.00399476078665458	0.0477562515419522	0.00912216498724434	0.0102027436288515	0.00665519731084672	0.025629412761174	0.0218881498911931
HMEC_STAT_2_3	0.0147324301820951	0.0107350503254899	0.00282796843981972	0.0145867454747363	0.0163871906024214	0.0112137299860381	0.0525463799927105	0.0389053608174521	0.0499860817738389	0.0328884304395954	0.0173523777853766	0.0122832455929215	0.0154202009351279	0.0177127816227793	0.0155863690202393	0.0132514994783791	0.0274896015209217	0.0306350320144374	0.0182651574363997	0.0146730939877319	0.0113062560253255	0.0317328519138596	0.019197030875541	0.0167630465586801	0.0212943925340187	0.0201453026238965	0.0200771572311391	0.0107626907738576	0.0191820985997996	0.0220215924957201	0.00793873734496684	0.0218786295291049	0.0154416885344375	0.0100328057704111	0.0151279898492154	0.015473345696704	0.0156407534311021	0.0086155503480044	0.0137030376206401	0.0138403420813524	0.0144375695996356	0.00822697603490626	0.0186470494969706	0.0196248005189591	0.0134237143297898	0.0201743450355274	0.0159033073302945	0.00471426376904135	0.00811081038767247	0.0103457437098842	0.00925391163567265	0.00767380247233537	0.0108871934169905	0.00825942028481602	0.0122693955902832	0.00965055936150848	0	0.0161495247538801	0.00313882200519377	0.0103049368730879	0.0188829086460856	0.0159661185216663	0.0136424945147174	0.0560154999266618	0.00991683574476124	0.00394284695571547	0.0160776821662108	0.0316544443562783	0.0240871252802789
HMEC_STAT_3_1	0.00812956287565637	0.0133349082595126	0.0156391258508774	0.00382078274069514	0.0126543235909934	0.0106968640513501	0.043024799691866	0.029424702666041	0.0457503310338037	0.0181454089295315	0.0223254177262906	0.00710163025234375	0.0236408316266715	0.0125570921364886	0.00438974436319745	0.0156588098990679	0.011342490570582	0.0148597399274351	0.00908845729019461	0.00487349472325325	0.00684359214670984	0.0287465420929817	0.0211004807548969	0.0156870095103198	0.025804481051099	0.0236831661096774	0.0135820436893762	0.0188265008869329	0.0185990536533021	0.0130282674362516	0.0145400416869593	0.0226121486223408	0.0114227733305811	0.0241409957677659	0.0106808793950011	0.00371650244015651	0.00818786922006476	0.00787641127022558	0.00448355583521765	0.0254185420552275	0.0122436648996652	0.0201679893572756	0.00807123519636271	0.0107930994701918	0.0242162158623895	0.0132175860136149	0.00681886212204358	0.0178596238958336	0.0158666524309415	0.00712540686603988	0.00763621249438519	0.0167741083241343	0.00532713671896191	0.00822003862669949	0.00797702485576072	0.00664493529159329	0.0161495247538801	0	0.0141837489106091	0.006965804003189	0.0191248326811176	0.00485794827507053	0.0029000810926547	0.043737790471006	0.0144330297604012	0.0168164218388885	0.000453748951433712	0.0247502356109831	0.0244145332542617
HMEC_STAT_3_2	0.011760063510709	0.00764388400683905	0.00146911028427506	0.0121012004782399	0.0132495169353034	0.00809475172273681	0.0528087368030417	0.0390545361805997	0.0512603635048813	0.0316490571917091	0.0195268371716893	0.0116541839609358	0.0180450282450703	0.0145817864082889	0.0129957677256891	0.0146347938177331	0.0254280007555299	0.0289614203726563	0.0177992961790754	0.0135978474605712	0.0105045990487488	0.0329985089576114	0.0164344177884611	0.0136853716867469	0.0189684518899067	0.0176287392651533	0.0169502228303284	0.00858119924159323	0.0161908778591645	0.0189486408663246	0.00502845786266271	0.0190663752909211	0.0123150328397514	0.0103202778746295	0.0120188237534296	0.0141677757913201	0.0152189645425599	0.0063311888033383	0.0111739369280066	0.0168587253074394	0.011299202924052	0.00721285231057551	0.0157616514860946	0.0165877620534336	0.0123136668428658	0.0170561597280945	0.0151900225675029	0.00399041288977613	0.0100597409741785	0.00772800282054762	0.00677187366805178	0.00991415559551759	0.00886184988217651	0.00712294941208614	0.00933642357110672	0.00816088339679865	0.00313882200519377	0.0141837489106091	0	0.00774163924777926	0.0159467656435851	0.0133194677898201	0.0119863781705043	0.0556384657469668	0.0113178330135447	0.00665256129634176	0.0140412286155769	0.0322007520677622	0.0257274468085304
HMEC_STAT_3_3	0.0052549942881647	0.00690360109148287	0.00911436570876683	0.00436046521105284	0.00888820080131159	0.0046337233771534	0.0487864756813616	0.0350135948177841	0.049702450566416	0.0250670444617298	0.0217196660893211	0.00817966233323724	0.0217352349605634	0.00963221126125212	0.00528758314302117	0.0153633894455802	0.0178579601407325	0.0217820719505262	0.0134798336269552	0.00845620298792962	0.00701154503187499	0.0318604229829209	0.015892525052086	0.0110708043395288	0.0200736710781507	0.0181237527682772	0.0116461422331516	0.0120066280323223	0.0141168627022891	0.0127324738872024	0.00760591910830424	0.0179334170024028	0.00756489447727503	0.0172663713520642	0.00691298485372244	0.00836094911715055	0.011388451761049	0.00193359455068618	0.00343399722940008	0.0221517704312103	0.0075272245930824	0.0132131096781348	0.00860156173703615	0.0101717901160402	0.017305368184445	0.0115401221278937	0.0106492776034985	0.0110872766161189	0.0131461420816913	0.000274967755282595	0.00108062453287283	0.0136775136060284	0.00252501674816471	0.00495872446494566	0.00303017099714181	0.00407089578611262	0.0103049368730879	0.006965804003189	0.00774163924777926	0	0.0143581020274637	0.00566267492602244	0.00570789689381794	0.0502808243599508	0.0128382506380123	0.012216701846339	0.00671339675901809	0.02928219198688	0.0259557036903354
HMEC_STAT_4_1	0.0109991127833997	0.00855647371220133	0.016096678955204	0.0153198884821372	0.0065627389063082	0.00982327623158316	0.0621179905509594	0.0485299974411266	0.0639987245608943	0.0358992010052749	0.0349207894059017	0.0225348560271213	0.0339020580281839	0.00720333693030537	0.0148348854109451	0.0291119327404122	0.0260508728307781	0.0312884630197272	0.0274891522321867	0.0224540567280767	0.0213638817865522	0.0461991728183016	0.00237633038222377	0.00344250388421683	0.00747858775959249	0.00525011013845572	0.00795683556369612	0.00960326086388601	0.000976108287863992	0.0109192336212188	0.0109516441347498	0.00358106392172032	0.00771184499538061	0.0176630228855126	0.00844758915721975	0.021990135635765	0.025632086785806	0.0155471851391266	0.0148176583441924	0.0327117796317726	0.00700270644412884	0.01384124194686	0.012863662803309	0.0107283346466189	0.0131120551692089	0.00848601751869833	0.0247255273223503	0.0154455238402371	0.0255632728948658	0.0140832075752724	0.0147851946217209	0.0256439358665406	0.0168075292589859	0.0188433501243292	0.0117011223688212	0.0183577847146952	0.0188829086460856	0.0191248326811176	0.0159467656435851	0.0143581020274637	0	0.014490013871829	0.0194212463938924	0.06224525442253	0.0261330291919457	0.0225966160316899	0.018689172196808	0.0434087103999133	0.040051123551822
HMEC_STAT_4_2	0.00360777442982698	0.00995433555365417	0.0146302719393555	0.00180047503748524	0.00794161241087585	0.00730084257807836	0.047685390164035	0.0341692865853339	0.0505818567411778	0.0217901589893094	0.0257006774902402	0.0106496758754467	0.0263730614171349	0.00771999037785365	0.000585092451859975	0.0190580696583919	0.0130957583268175	0.0177065221340034	0.0138677474346038	0.00923012335669908	0.0099119241619697	0.0334434418965677	0.0165780897070504	0.011086884707366	0.0214486171856339	0.0192695913155476	0.0087571238723594	0.0157261963344948	0.0138987259651299	0.0085524767413818	0.0119913845717647	0.0179094420236966	0.00679912660380036	0.0222370255961369	0.00608954753862159	0.0083263247320388	0.0126527688418794	0.00746028179725639	0.00238217461834454	0.0273527585272222	0.00785328127814168	0.0179281687503858	0.00363650830203249	0.00612941415066635	0.0212522426229245	0.00841735323155693	0.0114048599802266	0.0163503840213868	0.0180066506057978	0.00562535109785004	0.00672562598663485	0.0187074417588933	0.00598829262434468	0.00959719687416288	0.00460804030444572	0.00812209566178364	0.0159661185216663	0.00485794827507053	0.0133194677898201	0.00566267492602244	0.014490013871829	0	0.00633086650905977	0.0479119699807888	0.0171582961670994	0.0177229660230842	0.00440427160865677	0.0296041055720092	0.0286708418144143
HMEC_STAT_4_3	0.00876114965559084	0.0125809122568037	0.0134553965569731	0.00467324280954087	0.0132545711428023	0.010143396118434	0.043143875377631	0.0293947866252873	0.0447547840813701	0.0197383716876657	0.0196912571306702	0.0044392564567922	0.0208246313136062	0.0134857688604516	0.00575319741513259	0.0130097912503303	0.0139938906317238	0.0170263097824879	0.00807142478488606	0.00306853700557715	0.00399329573586688	0.0273027772402426	0.0211878723701702	0.0160025361040519	0.0256073255725445	0.0235848168139203	0.0149109755891164	0.0176643615245145	0.0190253610532225	0.0148789605105083	0.0131805087475298	0.0229865089899304	0.0119315161470353	0.0221912413301536	0.0111857536433858	0.0026659654682707	0.00643414451578153	0.00594168227547095	0.004781271242227	0.0225211952650508	0.0124196108028142	0.0184562232942141	0.00992701681401311	0.0124508775269832	0.0228563774095119	0.0146240713264091	0.00534428877345745	0.0158370311014844	0.0129687711177194	0.00594403968577277	0.00600883443902194	0.0138745806484094	0.00337834095823307	0.00549019801889152	0.00775159849746665	0.00399476078665458	0.0136424945147174	0.0029000810926547	0.0119863781705043	0.00570789689381794	0.0194212463938924	0.00633086650905977	0	0.0446059346030516	0.0115864909897449	0.0140193302335999	0.00306769531050842	0.0240034073524085	0.0223443786165866
HMEC_STAT_G2_3B_1	0.0515098100499124	0.0570124846372844	0.0570153884410876	0.0474708718336804	0.0557112297352771	0.0544125078525169	0.0115058165631713	0.0186007474446231	0.0288119989355558	0.0264977784620916	0.0464484670115766	0.0439981191762285	0.0506964857206631	0.0551179281599972	0.0476577208358418	0.0448561833044203	0.0370622433509851	0.031600197701612	0.0378650352412034	0.0422548458231869	0.0451470611008713	0.0325340866780518	0.0644254195011467	0.0589243059404593	0.0693336521423154	0.06715241036477	0.0551134946480688	0.0622523465864828	0.0615497385696247	0.05296994093158	0.0577571216215491	0.0654709144281174	0.0546733689902673	0.0658444184916097	0.0539843955061555	0.0420130644726266	0.0404691096592134	0.0504101529589952	0.0482119600239957	0.0555403349158197	0.0557486010176242	0.0626865147597248	0.0495068494904936	0.0519917302500753	0.0673654841447591	0.054601664890944	0.0404752737422286	0.0596194880466823	0.0499434482722088	0.0505007911651761	0.0505962269373274	0.0510258101256608	0.0479603636986612	0.0485478705515738	0.0517076718717851	0.0477562515419522	0.0560154999266618	0.043737790471006	0.0556384657469668	0.0502808243599508	0.06224525442253	0.0479119699807888	0.0446059346030516	0	0.0474153647778582	0.054039912405802	0.0441178963429736	0.0269688038520696	0.0395051607657204
HMEC_STAT_G2_3B_2	0.0180407422710048	0.0176162524998907	0.01212612320402	0.0153615397613483	0.02157464480475	0.0165784034288086	0.043081796905274	0.029652064807021	0.04010486706198	0.0267279501364762	0.0089145131567456	0.00747797904227472	0.00926206729631046	0.0224428872640767	0.0165916549858611	0.00334947177271773	0.0244937152715237	0.0259722193274623	0.0111818677375344	0.0103086173626231	0.00759602249812187	0.0218340049334834	0.027095802822561	0.023224849156556	0.0301533803050357	0.028656220484568	0.0244782091327263	0.0198908360268449	0.0261330698222985	0.0253493387616382	0.015927369740547	0.0295477038270854	0.0202973301287415	0.0197781785200442	0.0196936037258665	0.0116166319085366	0.00895683148665257	0.0110827609351949	0.0149086300238396	0.0113022313002426	0.0199613475328395	0.018060909298838	0.0207263869815053	0.0227828298497229	0.023276492410069	0.0243587917732863	0.0100271556644304	0.0145295086120453	0.00254720087083999	0.0130697842148534	0.0119875531618395	0.0036738793203935	0.0112804896313166	0.00789106447797126	0.0158521507708068	0.00912216498724434	0.00991683574476124	0.0144330297604012	0.0113178330135447	0.0128382506380123	0.0261330291919457	0.0171582961670994	0.0115864909897449	0.0474153647778582	0	0.0068449532999457	0.0146473604436089	0.0220229437849289	0.014413805469226
HMEC_STAT_G2_3B_3	0.0171990580925351	0.0142332458109425	0.00673173327297242	0.01612160478931	0.0195211703084808	0.0142450049241596	0.0499184096807064	0.0364532766323816	0.0465203611003296	0.0321247175260092	0.0134784702715609	0.011441052814168	0.0114913493841063	0.0207346452901094	0.0172573544650218	0.0100069863843814	0.0279888573030496	0.0305026851957001	0.0168507614909062	0.0142115033285662	0.0107821235985452	0.0283281459651674	0.0230354374766952	0.0202665039637089	0.0252344929921553	0.0240652923553002	0.0230425216616939	0.0147046823201321	0.0228324307775109	0.0246834484106964	0.0116680351002764	0.025690357381393	0.0184496844768336	0.0130829037335657	0.0180338713342713	0.0152641860323914	0.0142963487822015	0.0103096278165176	0.015350614096845	0.0103197827233507	0.0176284085190021	0.0120071524483243	0.0208153364267936	0.022184328778603	0.0171322314419766	0.0230745125921269	0.014906156398796	0.00856751553336182	0.00458694766426768	0.0123373759389791	0.0111406153894541	0.00389840789426335	0.011989598941071	0.00860700642230215	0.0147214463128698	0.0102027436288515	0.00394284695571547	0.0168164218388885	0.00665256129634176	0.012216701846339	0.0225966160316899	0.0177229660230842	0.0140193302335999	0.054039912405802	0.0068449532999457	0	0.0168512651866123	0.0288658647500966	0.0204630212124873
HMEC_STAT_G2_3C_1	0.00769180372178602	0.0129841825480735	0.0154902121422379	0.00339977883386023	0.0122108613075878	0.0103347766662446	0.0434561995922711	0.0298646868504776	0.0462021146460585	0.0184569876715115	0.0226234327454358	0.00737582686889297	0.0238737764351553	0.012105219899263	0.00393814638726042	0.0159500132584846	0.0114233210939962	0.0150758559174996	0.00953301288158176	0.00524731467071534	0.00705190502022753	0.0291850201759027	0.0206741382673059	0.0152526919923115	0.0253930115772973	0.02326632639797	0.0131297431005353	0.0185102155737601	0.0181582457367719	0.0125959541387303	0.0142570177500809	0.0221718332792226	0.0109842235740823	0.023934380357334	0.0102435760229563	0.00412607856812499	0.00859024464353888	0.00771686092367101	0.00409741379198054	0.0255732814406827	0.0118207685649897	0.0199255340240104	0.00763323458601317	0.0103484168080713	0.0239187002162167	0.0127665506383782	0.00723510002141962	0.0176743426464967	0.0160232332426203	0.00686069905065373	0.0074289685502637	0.0169120212800647	0.00521086798706166	0.00824518615671992	0.00759845266499925	0.00665519731084672	0.0160776821662108	0.000453748951433712	0.0140412286155769	0.00671339675901809	0.018689172196808	0.00440427160865677	0.00306769531050842	0.0441178963429736	0.0146473604436089	0.0168512651866123	0	0.0252037521666919	0.0248065179425933
HMEC_STAT_G2_3C_2	0.0326535900955055	0.0360581155426396	0.0333612841140865	0.0283439500183967	0.0371943956424283	0.0339095302000344	0.0211115199880307	0.00837078794661542	0.0211265123732727	0.0183922525763776	0.0195389474051045	0.021321117061611	0.023816894420001	0.0372582072557421	0.0291179213589588	0.0189771268790243	0.0256534559906896	0.0223360680800456	0.015934276426171	0.0209685775054914	0.022569911019967	0.00772087036620617	0.0451171550294437	0.0399963589775598	0.049310530569485	0.0473911714188151	0.0383034779537051	0.0401811819609977	0.0430140314013259	0.0374060976827456	0.03568342135701	0.0469731553762125	0.0358923448792139	0.0416673109864997	0.0351434932138476	0.0214836317108902	0.0179034251244441	0.0285915625967741	0.0286932988221625	0.0287366869794266	0.0364138784770483	0.0393836662784846	0.0326332161838906	0.0354080490165124	0.0445052544317031	0.0379191554941097	0.0187017819718923	0.0359542858288611	0.0243892860664429	0.0295516193773213	0.0291317288222597	0.0253534436298858	0.0267618451469007	0.0257734211347803	0.0317254893731579	0.025629412761174	0.0316544443562783	0.0247502356109831	0.0322007520677622	0.02928219198688	0.0434087103999133	0.0296041055720092	0.0240034073524085	0.0269688038520696	0.0220229437849289	0.0288658647500966	0.0252037521666919	0	0.0126496662508578
HMEC_STAT_G2_3C_3	0.0306795088712095	0.031698564152037	0.0264848704242919	0.0269792123063271	0.0348091370465311	0.0302703376829007	0.0324532044010922	0.0209447621244868	0.0261679464967663	0.0271089442068361	0.00794783807712327	0.0181485414205752	0.0120996471093881	0.0353868642475719	0.028092679642523	0.0111342279983974	0.0304264838899974	0.0291853953940936	0.0160704254555066	0.0195721363329563	0.0191214221712677	0.00839109066092865	0.041223218490851	0.0369277185369852	0.0445061954258443	0.0429420216433317	0.0370872520597542	0.0342979680696287	0.0399331768925668	0.0372083629808893	0.030273663068853	0.0435552345450491	0.0334721990165294	0.0334593015181107	0.0327832247968288	0.0207081611165189	0.0162391754860309	0.0245467471810032	0.026900881452236	0.0171002573577294	0.0334560134113772	0.0323090497474942	0.0322506404535553	0.0347773764761535	0.0375018583130637	0.036848842786504	0.0176548166168571	0.0287862962424582	0.0159837039479757	0.0262222527094048	0.0253574982713462	0.0165669742546244	0.0237686017244562	0.0212303948853126	0.0289207911011636	0.0218881498911931	0.0240871252802789	0.0244145332542617	0.0257274468085304	0.0259557036903354	0.040051123551822	0.0286708418144143	0.0223443786165866	0.0395051607657204	0.014413805469226	0.0204630212124873	0.0248065179425933	0.0126496662508578	0
