	HMEC_4_1_1	HMEC_4_1_2	HMEC_4_1_3	HMEC_4_2_1	HMEC_4_2_2	HMEC_4_2_3	HMEC_4_G2_3E_1	HMEC_4_G2_3E_2	HMEC_4_G2_3F_1	HMEC_4_G2_3F_2	HMEC_4_G2_3F_3	HMEC_4_G2_3G_2	HMEC_4_G2_3G_3	HMEC_4_G2_4A_1	HMEC_4_G2_4A_2	HMEC_4_G2_4A_3	HMEC_4_G2_4B_1	HMEC_4_G2_4B_2	HMEC_4_G2_4B_3	HMEC_4_G2_4C_1	HMEC_4_G2_4C_2	HMEC_4_G2_4C_3	HMEC_4_G2_4D_1	HMEC_4_G2_4D_2	HMEC_4_G2_4D_3	HMEC_5_1_1	HMEC_5_1_2	HMEC_5_1_3	HMEC_5_2_1	HMEC_5_2_2	HMEC_5_2_3	HMEC_5_3_1	HMEC_5_3_2	HMEC_5_3_3	HMEC_5_4_1	HMEC_5_4_2	HMEC_5_4_3	HMEC_5_5_1	HMEC_5_5_2	HMEC_5_5_3	HMEC_5_6_1	HMEC_5_6_2	HMEC_5_6_3	HMEC_5_7_2	HMEC_5_7_3	HMEC_5_8_1	HMEC_5_8_2	HMEC_5_8_3	HMEC_5_9_1	HMEC_5_9_2	HMEC_5_9_3	HMEC_Root1_1	HMEC_Root1_2	HMEC_Root1_3	HMEC_Root2_1	HMEC_Root2_2	HMEC_Root2_3	HMEC_STAT_2_1	HMEC_STAT_2_2	HMEC_STAT_2_3	HMEC_STAT_3_1	HMEC_STAT_3_2	HMEC_STAT_3_3	HMEC_STAT_4_1	HMEC_STAT_4_2	HMEC_STAT_4_3	HMEC_STAT_G2_3B_1	HMEC_STAT_G2_3B_2	HMEC_STAT_G2_3B_3	HMEC_STAT_G2_3C_1	HMEC_STAT_G2_3C_2	HMEC_STAT_G2_3C_3
HMEC_5_4_2	0.0226311856947927	0.0110708539684387	0.00201250301696824	0.0561203816104695	0.054135417665786	0.0673417343467332	0.0502340038264198	0.0417734495997197	0.120308049501434	0.104756211109759	0.102437810795646	0.0717981419354185	0.0623523639006925	0.0308462215365854	0.024943728660766	0.019759132482476	0.0609457289631423	0.0567716248587148	0.0647873522580489	0.0570667101827846	0.0861161545631056	0.0530054312622136	0.0658166701341238	0.0689701245699423	0.06036942120082	0.0491675920869224	0.0532159038711266	0.0630192786301945	0.198872620876938	0.199951027684483	0.197238943400511	0.0649512665002425	0.04889783450636	0.0518541408589679	0.0131021019546412	0	0.0011162311163869	0.0511054721314021	0.0547713003159096	0.0567168081926476	0.00666066515503218	0.00421744866224723	0.00874020196945654	0.0293377673530966	0.0180783147030327	0.0645997438144484	0.0638025455861806	0.0510110176138641	0.0607726652217385	0.0411770302223282	0.0674803607912935	0.0665803961475642	0.054014246724702	0.0649952271740976	0.0591907481636319	0.0498882521128101	0.062835696944936	0.110310839157224	0.108171879974316	0.110663457846938	0.0665230931692024	0.039047248799869	0.0537750023403879	0.0607272923217166	0.049097274729435	0.0622822071855285	0.0617081289748607	0.0468424704040103	0.0677467292251424	0.0960296587738487	0.0801817100805941	0.0365552009660066
HMEC_5_4_3	0.0226166018388115	0.0107997449299082	0.00291728737536557	0.0563188534872446	0.0542495579327333	0.0675955725011711	0.0503249988655672	0.04170298950087	0.120522097603925	0.104988072901514	0.102650171507081	0.0719409596913043	0.0624865312730319	0.0306355795306937	0.0249687705980386	0.0202292626195086	0.060951196585451	0.056990834931632	0.0650610807645201	0.0571088158112053	0.0863650608758138	0.0532325146277255	0.0659508358938388	0.0691629692457475	0.06064924770545	0.0493933472255772	0.0534763973527106	0.0632287660166771	0.199149695547981	0.200200843918733	0.197480467171364	0.0652021785271143	0.04901548980417	0.0520930346925774	0.0129377474984139	0.0011162311163869	0	0.0512757934351017	0.0549505345768919	0.0568565393929571	0.00578428740008391	0.00386469691320352	0.00935864727659094	0.029502135203759	0.0183405920939589	0.0647224456356481	0.0640632676432386	0.0512244157793142	0.0609379909514806	0.041338862564529	0.0676706917484099	0.0667640886281501	0.0542081933134104	0.0651269506017535	0.0594648717283657	0.0500607038062053	0.063064607151904	0.110514317483191	0.108334945292507	0.110877527357687	0.0666810949902001	0.0392178106543376	0.0539357565785637	0.0609865149015245	0.0493249517380246	0.0625453754259757	0.0617373904507108	0.0470883412406157	0.0679692027843319	0.0962764174317849	0.0803659280342286	0.0367901852115386
HMEC_5_5_1	0.0291432552338413	0.0413532201203461	0.0495262155213755	0.00522293880053774	0.00402310941613409	0.0169239696173219	0.00374903115162992	0.013766538019949	0.069562637305481	0.0540224205184503	0.0515947306160183	0.0207741564965812	0.0113976180480398	0.0245509802473363	0.026669351977357	0.0324798613060321	0.0128088049286173	0.00618924927748384	0.014812091424088	0.00859302314635974	0.0354746257892943	0.00332051448210527	0.0148403724838848	0.017955263295735	0.0108853883172506	0.00317631246693608	0.00482179190515923	0.0121291354531797	0.149277369044426	0.1501719767968	0.147369980939697	0.0145544526455435	0.00327169446390896	0.00332270135541176	0.0389702113407808	0.0511054721314021	0.0512757934351017	0	0.00370159618750446	0.00579911415178632	0.048447758597417	0.0476702436345136	0.0431675516200492	0.0217914082095499	0.0331013024171543	0.0137177970067213	0.0136218251582581	0.00200793791490047	0.00968458622226323	0.00995125006883574	0.0164536593011303	0.0155289033918645	0.00313743083469883	0.0140390224638808	0.00969604327074528	0.0012217270943199	0.0121701035962714	0.0594704345091035	0.0572469381028892	0.059865642554999	0.0154537698085043	0.0120719606710854	0.0027069688731703	0.0107003625076865	0.00328717149663124	0.0122330552394669	0.0127345577013924	0.00541377342663474	0.0169387155515573	0.0453724503067115	0.0291642731737806	0.0147546152915329
HMEC_5_5_2	0.0328426489732571	0.0450502406555446	0.0531802182519046	0.00167407967939278	0.00328248830311025	0.0133073688144954	0.00621625185436918	0.0169693929337751	0.0658767060533784	0.0503276285059334	0.0479025280962938	0.0171683619136435	0.00793791301206709	0.0280933195873056	0.0303691635078563	0.0360372812230901	0.0109061586596148	0.00287337139280574	0.0113404510125538	0.00726893695394413	0.0317824382833605	0.00293060191961821	0.0113110915744546	0.0142581428883375	0.00777046254346095	0.00600633457113667	0.00429771646295561	0.0084396347377406	0.145640010397537	0.146533217594785	0.143728785039704	0.0109675364726562	0.00658391260228027	0.00409969245030263	0.0426674142396466	0.0547713003159096	0.0549505345768919	0.00370159618750446	0	0.00277620283149136	0.052143819091728	0.0513550216214111	0.0467905111259509	0.0254714019789818	0.0367538890503191	0.0102778376231038	0.0101143624617653	0.0040937854652797	0.00604878844534423	0.0136419235385812	0.0127573757364832	0.0118388321745534	0.0010462479134215	0.0105354116349864	0.00668728420879195	0.0049050316423455	0.00853648017063703	0.0557842169127501	0.0535858928586853	0.0561759319538145	0.0118209737228183	0.0157522695278044	0.00135960947355895	0.00735336447442598	0.00610413599646139	0.00881002046665005	0.0104407742532128	0.00848633223748685	0.0132498849032584	0.0416773764951176	0.0254794792489467	0.0183499016763618
HMEC_5_5_3	0.0345499128430516	0.046788738424883	0.0551705732752892	0.00306551000535938	0.00289913691174205	0.0125044891818651	0.00693022587671066	0.0176508018977012	0.0641556933107308	0.0487094622011093	0.0462054948620149	0.0151185499051532	0.00565132224565159	0.0291953465173235	0.032094364284318	0.03824984214729	0.00823352807983341	0.00410838880451624	0.0110436815265915	0.0050138529445712	0.03036663417308	0.00570090038241658	0.00912064348563702	0.0126775557818876	0.00838611265476441	0.00857744498107746	0.00696938232198655	0.00740344283558782	0.144084853953485	0.144898572930366	0.142069800063415	0.0103524569867349	0.00791334046871494	0.00687292023149971	0.0444155618896009	0.0567168081926476	0.0568565393929571	0.00579911415178632	0.00277620283149136	0	0.0538571500697481	0.0532109967876948	0.0488727718823131	0.0274079484071818	0.0387690031880591	0.00794388921703827	0.00978255764894778	0.00672285714752656	0.00430036126532503	0.0155783863530174	0.0111851717001609	0.0102102147054085	0.00382121102754926	0.00830232128642141	0.00756984119580811	0.0070015744493483	0.00786077584373468	0.0540353936010633	0.0516817526967049	0.0544688366393425	0.00989036347689133	0.0177240664722725	0.00311804204290881	0.00760145299267045	0.0086817683386975	0.00876917810863128	0.00768390511097058	0.0110252881128499	0.0120474201252471	0.0401678476903456	0.0237111965322462	0.0205191374697006
HMEC_5_6_1	0.0193302094536313	0.00711417663110828	0.00730048538364386	0.0535960812665829	0.0511463668323235	0.0650924960851938	0.0471389900113018	0.0378823333533439	0.117743945815347	0.102305742902314	0.0998780984322575	0.0689020257717774	0.0594383369070716	0.0263623524918189	0.0217973471205366	0.0195259895923498	0.057347613820461	0.0543638408164805	0.0626648695962498	0.0536749269585285	0.0837902108683299	0.0506636384709408	0.0628905134254513	0.0663629142789707	0.0583015183142385	0.0468421569273216	0.0510696172792087	0.0605279385404506	0.196687157299997	0.197606354276517	0.194844094377949	0.0626933908682606	0.0459578401643309	0.049588410757456	0.00950348560292021	0.00666066515503218	0.00578428740008391	0.048447758597417	0.052143819091728	0.0538571500697481	0	0.00360865137919964	0.0105615657141446	0.0268864910889027	0.0166102922288734	0.0616144707004548	0.061606820211346	0.048601496645433	0.0580388088507742	0.0385464015692518	0.0648635877729267	0.0639289064530921	0.0514749150623501	0.0620583151119328	0.0570942246550505	0.0472501921174891	0.0604574064941246	0.107693393450852	0.105329874325627	0.108105864809155	0.0637271357002446	0.0364884653590606	0.0510479519757493	0.0585354173488015	0.0467835747373541	0.0601070516906813	0.0582312462297194	0.0446522924942206	0.0653133448143928	0.0936754836541083	0.0774967695977231	0.0344034031282824
HMEC_5_6_2	0.018844193455954	0.00693539507174875	0.00405507994121453	0.0527487479090257	0.050575453961416	0.064103044924295	0.0466273025265644	0.0378812111607048	0.116979802580618	0.101465412973944	0.0990992602440354	0.0682971262807273	0.0588333365520753	0.026772856942031	0.0212271025678299	0.0173040844951027	0.0571761345729878	0.0534497755660357	0.0616007171109617	0.0533633035828772	0.0828640019387421	0.0497048218435131	0.0622972393470732	0.0655821373273981	0.0572004627326496	0.0458661021953774	0.0500000146664618	0.0596717992530848	0.195761625757338	0.196770454155969	0.194034427685051	0.0617057079809009	0.0453471390970355	0.0485837911347319	0.00909170633721756	0.00421744866224723	0.00386469691320352	0.0476702436345136	0.0513550216214111	0.0532109967876948	0.00360865137919964	0	0.00730959747185107	0.0259126906941732	0.0149642367513722	0.0610559679020263	0.0605824177595318	0.0476778704517806	0.057322725790397	0.0377290316169257	0.0640866773625133	0.0631714107793113	0.0506327592062697	0.0614706269716718	0.0560072578052199	0.0464585483070648	0.0595355934033603	0.106953700839401	0.104721646928468	0.107331537254952	0.0630557850243033	0.0356216079351194	0.0503168281477215	0.0575043606393353	0.0458006232795501	0.0590688938710596	0.0579808440478864	0.0435936362108855	0.0644297347865014	0.0927735583112991	0.0767734809229271	0.0332909442031655
HMEC_5_6_3	0.0160033273840749	0.00826348446724376	0.00681660288519455	0.0480707365959173	0.0463980206054622	0.0591050166843742	0.0426068836547807	0.0349829833106644	0.112183340850408	0.0965739996451229	0.0943108444512151	0.0639113100267616	0.0545142186911422	0.025114763141577	0.0179860116814598	0.0111427059663133	0.053644468287303	0.0486532402134946	0.0564980408645226	0.0496171856821326	0.0778846091124932	0.0448704755896304	0.0579711455780069	0.0609167067953738	0.0520680855447796	0.0410471648135688	0.044979267678002	0.0549206535692719	0.190696137381811	0.191839500445208	0.18914194534627	0.056725146430548	0.0411686812391449	0.0436851093117305	0.0087540399425297	0.00874020196945654	0.00935864727659094	0.0431675516200492	0.0467905111259509	0.0488727718823131	0.0105615657141446	0.00730959747185107	0	0.0215875516734697	0.0101991858005075	0.0567993319995265	0.0555498737255337	0.0429253455371943	0.0528257271282135	0.0333178061114769	0.0594370544013342	0.0585602604148807	0.0459850581623128	0.0571603502756772	0.0509062555250986	0.0419470385977738	0.0546770039696928	0.10221222848154	0.10019833501304	0.102533932888336	0.0585907715169928	0.0311689277786796	0.0458627271923193	0.052482378090341	0.0409708851869755	0.0540243400612198	0.0542973652727857	0.03866553355334	0.0596015853300716	0.0878042827014431	0.072145749123517	0.0284601501991161
HMEC_5_7_2	0.00796523845685066	0.0197791038247595	0.0277866873526887	0.0268564197774537	0.0248606670275308	0.03827025339695	0.0210311690510506	0.0143674604929916	0.0912314516735159	0.0756725578158369	0.0732961456119915	0.0425094496090884	0.0330542615293625	0.0101963332846978	0.00561114019074036	0.011706177802448	0.0321315703991883	0.0275658532589347	0.0358164800547068	0.0280569106104028	0.0570431513682785	0.0238300562415614	0.036523137723018	0.0397115279631671	0.0314439602696853	0.0199929974846577	0.024202648768059	0.0337885847108589	0.170483472038813	0.171458374516882	0.168693793806665	0.0358672402819848	0.0196181687889239	0.0227320681236566	0.0173931288476187	0.0293377673530966	0.029502135203759	0.0217914082095499	0.0254714019789818	0.0274079484071818	0.0268864910889027	0.0259126906941732	0.0215875516734697	0	0.0114055513589082	0.0353164748410294	0.034765173227655	0.0217873361090479	0.0314681801824817	0.0118472535579424	0.0382150142933961	0.0373034364340254	0.0247386261394004	0.0357026013367969	0.0302348928758204	0.0205747623620311	0.0336642122530418	0.0811755957678937	0.078977788472681	0.0815520601712219	0.0372247603087894	0.00972168172601889	0.0244585759176389	0.0316863631342661	0.0199311000320973	0.0332590232330238	0.0327452189777512	0.0177781389680861	0.0385576977033579	0.0669701361114594	0.0509314786097583	0.00756021371004514
HMEC_5_7_3	0.00672163983371315	0.00992380349411882	0.0164443843268485	0.0380817090037449	0.0362532654614497	0.0492992646925756	0.0324319786512858	0.0249451900275908	0.102360840135071	0.0867717035732733	0.084451789180494	0.0538458398683942	0.04441512950597	0.0160554072209368	0.00815158684479545	0.0041664059601019	0.0434581488253483	0.0387193230285508	0.0467529595523858	0.0394290237255205	0.0680993233906443	0.0349471653332969	0.0478794705128154	0.0509464618941235	0.0423351123382352	0.0311070031033618	0.0351607153484081	0.0449775113915737	0.181252888365331	0.182310703519219	0.179579173815391	0.0469049671495605	0.0310150255611815	0.0337929377062581	0.0078540508611556	0.0180783147030327	0.0183405920939589	0.0331013024171543	0.0367538890503191	0.0387690031880591	0.0166102922288734	0.0149642367513722	0.0101991858005075	0.0114055513589082	0	0.0466882095479608	0.0457587135948166	0.0329578231665235	0.0427771173151778	0.0231979623205215	0.049457657030252	0.0485637949609695	0.0359789437916248	0.0470632028000179	0.0411502941343103	0.0318809249531506	0.0447859999833289	0.0923446005274274	0.090235472656334	0.0926939383629333	0.0485415553092686	0.0210537979545361	0.0357865799541072	0.0426792394338359	0.0310359698098089	0.0442378851177747	0.044110563998601	0.0287774382819931	0.0497039707735639	0.0780299126410867	0.0621784411420086	0.0184850978764554
HMEC_5_8_1	0.042338212178302	0.054573375030193	0.0630709338440091	0.0094130072108523	0.0104993366425666	0.0083837092692478	0.0145010263683882	0.0246651666257205	0.0565257936731452	0.0412247778510926	0.0386290973986562	0.00733532653420853	0.00234002818468644	0.0364864028661716	0.0398994566132101	0.0461825664180501	0.00759696743953324	0.00942874550235251	0.00893284514955456	0.0087807783623068	0.0233146274774557	0.012823326999279	0.00140088847060037	0.00613724926706345	0.0098813988722483	0.0162822168629084	0.0135135433493692	0.00526178429598588	0.136667655051394	0.137393698624553	0.134535858663649	0.00758688348783867	0.0157341366622545	0.0141021746330929	0.0522100414465629	0.0645997438144484	0.0647224456356481	0.0137177970067213	0.0102778376231038	0.00794388921703827	0.0616144707004548	0.0610559679020263	0.0567993319995265	0.0353164748410294	0.0466882095479608	0	0.00811946224889957	0.0143638265066619	0.00451384540875964	0.0235071063640325	0.00500223952284326	0.00415600387667642	0.01123434932151	0.000664228148244001	0.010079562976068	0.0149306409540393	0.00639169343664855	0.0463857786632184	0.0438874405723805	0.0468645838922248	0.00286318965941637	0.0256550733139022	0.0110126283804901	0.00867861579640892	0.0163789180079683	0.00843599039282257	0.00607757741001242	0.018762808528683	0.00681442586777929	0.0328701452114245	0.0161762928125601	0.0284580041023433
HMEC_5_8_2	0.0424154331360774	0.0545065538584525	0.0621206941945127	0.00845934031171523	0.0125386380501884	0.00356827541361348	0.0162459751511341	0.0270560701813826	0.05686004340015	0.0411569639996052	0.0389181803087969	0.010784582628865	0.00745167752983341	0.0381589207832593	0.0399367368668368	0.0445402616179639	0.0147203390783783	0.00743604847630931	0.00126159255328979	0.0138027044053956	0.0223942266239082	0.0109876377727726	0.0077401858079516	0.00659542349031242	0.00360095852952013	0.0147929441367588	0.0106081124355379	0.00309880974993114	0.136355384192103	0.137383842729584	0.134616539328149	0.00128541015269923	0.0166892813325533	0.0120406018460209	0.0521213225259988	0.0638025455861806	0.0640632676432386	0.0136218251582581	0.0101143624617653	0.00978255764894778	0.061606820211346	0.0605824177595318	0.0555498737255337	0.034765173227655	0.0457587135948166	0.00811946224889957	0	0.0130819882383971	0.0062605791029648	0.0231846634533713	0.00559084996152008	0.00535873487322636	0.0104854457160189	0.00766976497526118	0.0046765249999679	0.0147171822009365	0.00210401120943389	0.0468707597754636	0.0450929259639491	0.0471647132933698	0.00668068780755155	0.0251813421116189	0.0114407096912671	0.00308449772994231	0.0148499037484174	0.00152907022564447	0.013354824862123	0.0170151813983391	0.00456176978708292	0.0323534838432836	0.0171294504014357	0.0273233972993221
HMEC_5_8_3	0.0293585677246401	0.0414958822779419	0.0493834566582864	0.00516125263042825	0.00564816865640384	0.016532150245098	0.00568274706748062	0.0150729386227262	0.0695564730794563	0.0539455389175948	0.0515863288845725	0.0211490149373327	0.0120244056187591	0.0253632928825106	0.0268781448714058	0.0320867458441043	0.014361751505175	0.00578069324854014	0.0142032740251155	0.0102710949950468	0.0352862971570746	0.00210878237986649	0.0153663728289651	0.0180177728620603	0.0100090385187073	0.00192477665558372	0.00317700850016799	0.0120299927796799	0.149117966377634	0.150080663507228	0.14729924432537	0.0141296503667309	0.0048558701280989	0.00147880185527696	0.0391087652938814	0.0510110176138641	0.0512244157793142	0.00200793791490047	0.0040937854652797	0.00672285714752656	0.048601496645433	0.0476778704517806	0.0429253455371943	0.0217873361090479	0.0329578231665235	0.0143638265066619	0.0130819882383971	0	0.01005222796506	0.0101060789511323	0.0165346446441983	0.0156622791737139	0.00313903686587926	0.0146038048656685	0.00878522195654428	0.00220652628278106	0.0118831196086391	0.0594964643527789	0.0574122108089885	0.0598556735526497	0.0157861068179376	0.0121267117807553	0.00371747529245025	0.0100387530888412	0.00201795860762225	0.0116121660773933	0.0141349034431528	0.0044048259708469	0.0167818599543435	0.0452246940930341	0.0292712210006551	0.0144855483786499
HMEC_5_9_1	0.0387327363788511	0.0509598749138598	0.0591952585017254	0.00496560350525976	0.00718855829956886	0.00842421204814387	0.011230224660148	0.0219230646240581	0.0599617325920503	0.044468615990667	0.041991558182104	0.0111207504618994	0.00233964594321909	0.0334929807016927	0.0362687597733398	0.0420798356393399	0.008765651425487	0.00491539603811092	0.00746077831532765	0.00756171241575014	0.0260740910160311	0.0083809730711961	0.0053442739899445	0.00839262059584269	0.00637353333895722	0.0119763513686288	0.00900287571049902	0.00337686303862126	0.139902261170002	0.140740948517515	0.137917270408503	0.00649681364423013	0.0121514259553068	0.00966024516681564	0.0485823175138258	0.0607726652217385	0.0609379909514806	0.00968458622226323	0.00604878844534423	0.00430036126532503	0.0580388088507742	0.057322725790397	0.0528257271282135	0.0314681801824817	0.0427771173151778	0.00451384540875964	0.0062605791029648	0.01005222796506	0	0.0196259699394835	0.00689480969548337	0.00592852941544849	0.00691751674377666	0.0046266880381532	0.00617489941398715	0.0109048286970539	0.00416162602894892	0.0498481757279599	0.0475804109279159	0.0502635756952738	0.00577460272445516	0.0217531303275406	0.00701718802006929	0.00522463584103289	0.0120673875028635	0.00573540550194458	0.00756348320831099	0.0144520864441653	0.00778312213277654	0.0358943237755309	0.0195128093283567	0.0243958338344871
HMEC_5_9_2	0.0192654584842575	0.0314416094087804	0.0396141454013277	0.0150687173380215	0.0131084141691606	0.0266304438064247	0.00948784386817371	0.00866422839494012	0.079471294996342	0.063924651077883	0.0615169714382917	0.0306755357283324	0.0212286851037285	0.0158841508204299	0.0167849017674134	0.0228285555382155	0.0209355055331	0.0158502875801182	0.0242947337612875	0.0166879554234426	0.0453335884914186	0.0122002538430155	0.0246962406565806	0.0278961866146993	0.0200264642004547	0.00845223979213943	0.0128249381521784	0.0220127067049726	0.158991719305103	0.159917889719155	0.157131130397312	0.0242303766235919	0.00791235179253211	0.0112143947295379	0.0290550582863635	0.0411770302223282	0.041338862564529	0.00995125006883574	0.0136419235385812	0.0155783863530174	0.0385464015692518	0.0377290316169257	0.0333178061114769	0.0118472535579424	0.0231979623205215	0.0235071063640325	0.0231846634533713	0.0101060789511323	0.0196259699394835	0	0.0263963982865586	0.0254764780386391	0.0129446250613686	0.0238790009310457	0.0188013222768421	0.00873813030751493	0.0219504535234494	0.069392729757344	0.0671677640574606	0.0697818510734089	0.0253837470918605	0.00215087682099604	0.0126133422363921	0.020132543391719	0.0084108787490649	0.0217079923918296	0.0213549398713128	0.00663838710344727	0.026806344422779	0.0552498888969498	0.0391086825541675	0.00526958120424442
HMEC_5_9_3	0.045569223986093	0.0577797804029397	0.0658730215821949	0.0113889357664247	0.0140526829231248	0.00393062071078821	0.0181105550456544	0.0287239079016338	0.0531498799275959	0.0376071114802067	0.0351608038935094	0.00524651780814948	0.00614313674978331	0.0403616237894431	0.0431007948763978	0.0485842902284337	0.0125976721092379	0.0108388098758755	0.00571983293589293	0.0134088379922648	0.0191864521521018	0.0146218567298143	0.00380410036345297	0.0015035781822259	0.00881079088209611	0.0184218609935017	0.0147655439814122	0.00460381393821639	0.133128868808552	0.1339883948065	0.131167597287373	0.00444694606263156	0.0190394777485735	0.015848962804072	0.0554000356098396	0.0674803607912935	0.0676706917484099	0.0164536593011303	0.0127573757364832	0.0111851717001609	0.0648635877729267	0.0640866773625133	0.0594370544013342	0.0382150142933961	0.049457657030252	0.00500223952284326	0.00559084996152008	0.0165346446441983	0.00689480969548337	0.0263963982865586	0	0.000993254422854042	0.0134935471235095	0.00433902045590257	0.00958567029653486	0.0176616023298588	0.0051713974651153	0.0430473985346297	0.0409009259636572	0.0434404060607615	0.00220206659184207	0.0285019521919065	0.0138465145520875	0.00785080701943862	0.018501184675322	0.00674451587430766	0.0110767980860523	0.0208408621547505	0.0020097008154608	0.0290067315487563	0.0127437280053638	0.0310112615505839
HMEC_Root1_1	0.0446313686548582	0.0568472866327203	0.0649806499535892	0.0105058819707905	0.0130714348159777	0.00438357749814295	0.0171320965158005	0.0277340241099503	0.0540768400027827	0.0385534289630253	0.0360922511931207	0.00580486729934254	0.00515927788073535	0.0393803359284856	0.0421645571077159	0.0477295350783649	0.0117431073827334	0.0100096137389648	0.00570601836419407	0.0124341536117201	0.0201653181120442	0.0137799051951763	0.0030826500832522	0.00246771578585332	0.00833167931193173	0.0175594764270771	0.0139895921126135	0.00386750022630625	0.134068001505055	0.134916403300777	0.132092730143528	0.00435410394916377	0.018078659759518	0.0150194009814953	0.0544683955301658	0.0665803961475642	0.0667640886281501	0.0155289033918645	0.0118388321745534	0.0102102147054085	0.0639289064530921	0.0631714107793113	0.0585602604148807	0.0373034364340254	0.0485637949609695	0.00415600387667642	0.00535873487322636	0.0156622791737139	0.00592852941544849	0.0254764780386391	0.000993254422854042	0	0.0125983630750132	0.00350253447348674	0.00901351663765885	0.0167405919508893	0.0045870087520921	0.0439684838285911	0.0417827792896011	0.0443701496117236	0.00155739956319519	0.0275880247986902	0.0129055134179395	0.00729999669560087	0.017640900914638	0.00634086662254669	0.0102276529495207	0.0199921920888184	0.00266490906660304	0.0299709609754961	0.0136438726277023	0.0301283302788358
HMEC_Root1_2	0.032189683667335	0.0443754015242119	0.0524069211768367	0.00212460172197967	0.00391595013146911	0.013796434616218	0.00619388410000347	0.0167655442256859	0.0665880399964985	0.0510091513257911	0.0486122643844495	0.018026082118821	0.0088963828657788	0.0276828819886944	0.0297122514959933	0.0351875211392294	0.0119113047497188	0.00305753996785476	0.0116797172596612	0.00817540632039119	0.0324098903991115	0.00190203418602236	0.0122276300233547	0.0149873187036352	0.00784583727972491	0.00506362320901307	0.00336389958733323	0.00906978841348591	0.146281894118749	0.147203275493324	0.144407688266029	0.0114211954887655	0.00627263724676698	0.00305345485790665	0.0419903645972753	0.054014246724702	0.0542081933134104	0.00313743083469883	0.0010462479134215	0.00382121102754926	0.0514749150623501	0.0506327592062697	0.0459850581623128	0.0247386261394004	0.0359789437916248	0.01123434932151	0.0104854457160189	0.00313903686587926	0.00691751674377666	0.0129446250613686	0.0134935471235095	0.0125983630750132	0	0.0114663072797312	0.00669106344114521	0.00426719650569411	0.0090536697693565	0.0565082760256144	0.0543635496184248	0.0568855355978253	0.0126658051385178	0.0150296902565898	0.00164878464736757	0.00758570575571288	0.00515686832417109	0.00910579959930931	0.011475118923446	0.00754367783912645	0.0138690091589624	0.0423268351224517	0.0262331535647136	0.0175369769419052
