	HT29_G1_1B_1	HT29_G1_1B_2	HT29_G1_2A_1	HT29_G1_2A_2	HT29_G1_3E_1	HT29_G1_3E_2	HT29_G1_3F_1	HT29_G1_3F_2	HT29_G1_4A_2	HT29_G1_4A_3	HT29_G1_4B_1	HT29_G1_4B_2	HT29_G1_4B_3	HT29_G1_4C_1	HT29_G1_4C_2	HT29_G1_4F_1	HT29_G1_4F_3	HT29_G1_5A_1	HT29_G1_5A_2	HT29_G1_5B_1	HT29_G1_5B_2	HT29_G1_5C_1	HT29_G1_5C_2	HT29_G1_5D_1	HT29_G1_5D_2	HT29_G1_5E_1	HT29_G1_5E_2	HT29_G1_5F_1	HT29_G1_5F_2	HT29_G1_5F_3	HT29_G2_4G_1	HT29_G2_4G_2	HT29_G2_4G_3	HT29_G2_4H_1	HT29_G2_4H_2	HT29_G2_5A_1	HT29_G2_5B_2	HT29_G2_5E_1	HT29_G2_5E_2	HT29_G2_5F_1	HT29_G2_5F_2	HT29_G2_5G_1	HT29_G2_5G_2	HT29_G2_5H_1	HT29_G2_5H_2	HT29_G2_6A_1	HT29_G2_6A_2	HT29_G2_6A_3	HT29_G2_6B_1	HT29_G2_6C_2	HT29_G2_6D_1	HT29_G2_6D_2	HT29_G2_6E_1	HT29_G2_6E_2	HT29_G2_6F_1	HT29_G2_6G_1	HT29_G2_6G_2	HT29Root1_1	HT29Root1_2	HT29Root1_3	HT29Root2_1	HT29Root2_2
HT29_G1_5B_2	0.24307790612176	0.221041164393245	0.235510761683171	0.254415334845955	0.216362941944419	0.223073224274582	0.249735139400858	0.236147108612029	0.209447289869217	0.230674828015447	0.179818381225237	0.176554371939146	0.20909259083855	0.21576694513158	0.180648415828063	0.171782784351424	0.207560250361293	0.175585774209026	0.199353523237364	0.0649109773797753	0	0.237771149294174	0.252136397264105	0.199308567499595	0.224664363365152	0.184505884797294	0.209235563213764	0.222197237068503	0.201587856753501	0.230053522271652	0.193951020323642	0.182071393880888	0.207815423729242	0.212477924760666	0.221445029806551	0.24433381415838	0.236114915950582	0.262184821317605	0.221290464376564	0.23228694723668	0.236169975945129	0.203538722934843	0.248658071168662	0.166587220694814	0.186895132989554	0.198197680884617	0.220556470770577	0.151284479103152	0.168167110960961	0.207757140951612	0.202956944026274	0.232983636534652	0.221344938498468	0.208627504561026	0.203878361637581	0.207619011499805	0.23325264843925	0.176581217631246	0.175265557154349	0.205191268760658	0.190733086356855	0.207219875236476
HT29_G1_5C_1	0.0162622685956113	0.0188083958031761	0.00566795094984193	0.0200765896411428	0.0222737949502632	0.0157601977102836	0.012623912284595	0.00929287264651771	0.0314397773782782	0.0124625201059043	0.0597059128700044	0.0646863518789366	0.030573260763163	0.0247698965027871	0.0586884173370477	0.0680737827838245	0.0322805264769436	0.0650333657894882	0.0397740567966708	0.179280053720591	0.237771149294174	0	0.0151770823328077	0.040846060567957	0.0142080857194208	0.054801483971455	0.0314795165175524	0.0166313510786935	0.0396957515893697	0.0147227464338912	0.0469582873573342	0.0575311902708182	0.0317949544352374	0.0272020044015008	0.017183766405553	0.00887730588051114	0.00915433399577329	0.0254333705804455	0.0188837976230331	0.00622024455409021	0.00493848276625661	0.0382295317887976	0.0126585253740898	0.0757687017530299	0.0524572707293348	0.0422671061440053	0.0223524722291472	0.0895766408763613	0.0723906459177775	0.0327593899483682	0.0362292206861777	0.00654000687280234	0.0192661112134947	0.0302751681659497	0.0350124024212634	0.0331191102442285	0.00903335535729576	0.0641494885467107	0.0661412272963542	0.0356757586342227	0.0500294811482709	0.0319219112419403
HT29_G1_5C_2	0.0178445054639546	0.0332805381856718	0.0191234030705737	0.00784997366465191	0.0369957767140117	0.0301506966421025	0.00475262624604634	0.0180866562576567	0.0455661067887418	0.0239615934072728	0.074475055407119	0.0787772193603727	0.0448504384043902	0.0383799091359178	0.0735882064166562	0.0830512683451096	0.0464243562803109	0.0800218495138625	0.0548173794373859	0.193674000978097	0.252136397264105	0.0151770823328077	0	0.0554763621149468	0.028861694516554	0.0697667962466842	0.045112132266667	0.0310147383363872	0.053327444137106	0.0263324352287279	0.0611725960754387	0.0725346000985845	0.0459875687330846	0.0413363616169806	0.0320473836949821	0.00928962056566124	0.0202152248540746	0.0116300849097788	0.0328631322642483	0.0212627552335259	0.017137715429388	0.0515949293013227	0.00971226725789775	0.0899286839931041	0.0674018946377172	0.0566439551391143	0.0344815192636994	0.104058194953447	0.0867755769889201	0.0470550470644574	0.051115998810119	0.0200180612479171	0.0325717439135533	0.0452188243878064	0.0500388183668407	0.0467421999344068	0.0211154710344608	0.0787622369889661	0.0803264868315177	0.0504574544902426	0.0641917332713119	0.0464484084367708
HT29_G1_5D_1	0.0453946230568628	0.0225840116685015	0.0385994466101062	0.0581688285347941	0.0212266570950649	0.0275766883675106	0.0525712585841623	0.0386924671757461	0.0107281610393395	0.0327282094626583	0.0240967179014636	0.0271099587541978	0.0119012603365566	0.0188352636658463	0.0219692787494386	0.0288664766367431	0.0117973225172346	0.0254318825104937	0.00745699371077137	0.139459806426154	0.199308567499595	0.040846060567957	0.0554763621149468	0	0.026711448525112	0.0169792291483032	0.015236438633914	0.0266429159110243	0.0128123594774175	0.0316910408879348	0.00829371603795465	0.0188898697287133	0.0129107126192349	0.0154801442074714	0.0261479438388064	0.0468926536503497	0.0415288596977474	0.06615738320371	0.0228455851058458	0.0351494626053171	0.0384614529286137	0.015136881768712	0.0525516542370291	0.0359320747120535	0.0179955753182405	0.00369571667762499	0.0251251267511212	0.0499029235473995	0.0335682460148088	0.0088931182651147	0.00596441537527781	0.0355172894687347	0.0277712278225356	0.0113385535500209	0.00914862457746521	0.0160198867659721	0.0388220468174968	0.0235568348564565	0.026960975760597	0.00853545501258093	0.0123379866184716	0.0109606396999985
HT29_G1_5D_2	0.0217917800734513	0.00498999897581287	0.0126970461979821	0.0323145120298831	0.0109137897786607	0.00787614590457351	0.0259686962278513	0.0135867232414543	0.0173149052452881	0.00895112400121014	0.0468359543076947	0.0512973032789743	0.0168687347988097	0.0119876549521106	0.0455591269657733	0.0544758765103468	0.0188722213966148	0.0512746906376425	0.0263004117928247	0.165617337558197	0.224664363365152	0.0142080857194208	0.028861694516554	0.026711448525112	0	0.0413619083852404	0.0188428784607588	0.00790128958065921	0.0267399118827527	0.00953935879815291	0.032968248763768	0.0439629833921693	0.018690260321158	0.0138235251882563	0.00830260821569502	0.0205722208187714	0.017127331199492	0.0394818493272486	0.00534137435774573	0.00883661929315444	0.0119665075319887	0.0257747632455336	0.0262155967498617	0.0618778553015615	0.0396031628510703	0.0281755947073688	0.0127604829046065	0.075883387810767	0.0588462446147621	0.0185839850292988	0.0223854346347002	0.00915592148491646	0.0122641300766554	0.0165653949915597	0.0216229374077364	0.0209613470539864	0.0147505179651058	0.0501287643294991	0.0523843876670095	0.0218756618380158	0.0362874987257771	0.0183939287163698
HT29_G1_5E_1	0.0615898411786926	0.0378295988412314	0.0524354690404205	0.0728075392234199	0.0331421737714067	0.0401384300014852	0.0671277421565397	0.0538540295687576	0.0273275230480845	0.0483182675478614	0.00845053258364098	0.0172574775612868	0.0264047842186618	0.0336029440755777	0.00538719243677251	0.0135045974436898	0.0252913699900077	0.0123546490892061	0.0152523292638385	0.125559309004366	0.184505884797294	0.054801483971455	0.0697667962466842	0.0169792291483032	0.0413619083852404	0	0.0279629539162921	0.0392542741901688	0.0223232464736657	0.0477527327596443	0.015174553936573	0.00365901613723619	0.0254312761981504	0.0298265652561371	0.0382469584833402	0.0618009867576918	0.0536109761743804	0.0800576016974838	0.0383885872031747	0.0490764780617699	0.0532711053207487	0.0246430341435608	0.0660920889461478	0.0257553950867923	0.00558910064250123	0.0170070693555063	0.0394587099556627	0.0361793252411644	0.020600469890485	0.0254158507743341	0.0191905220855689	0.0500672383594056	0.0393604531584434	0.0248205277512765	0.0198549335509569	0.0267775227569728	0.0508687852960065	0.0132465642392545	0.0176631273325632	0.0227187455650626	0.0137163941591669	0.0240956065896766
HT29_G1_5E_2	0.0369223858196169	0.0170420966513979	0.0311926301391766	0.0466511074413787	0.0126179272133078	0.0172930860723413	0.043150271223586	0.0280853600502253	0.0103219631662293	0.0230940865252886	0.0321780517760088	0.0338084077331624	0.00524980848121073	0.00748871237888186	0.0314991160949124	0.0407664071924108	0.00373934129644621	0.0386971075973201	0.016500953643146	0.149581044395531	0.209235563213764	0.0314795165175524	0.045112132266667	0.015236438633914	0.0188428784607588	0.0279629539162921	0	0.0162660330655968	0.00825022040735855	0.0251619516668453	0.0175534120801641	0.0309696888784019	0.00361770424960787	0.00550598374352146	0.0178238572727101	0.0369177298409119	0.0336259642421822	0.0563256176523912	0.0152079485827435	0.0270384969899417	0.0291453025827383	0.00693781204209006	0.044031303432423	0.045275096493621	0.0266629986973534	0.0143896285836565	0.0118046539413761	0.0595020014378962	0.0420902654730662	0.0102704308334839	0.0126553939194993	0.0256204753937689	0.0155116321496714	0.0111068923415171	0.0132866817273667	0.00335049231725958	0.0286228652232666	0.0352831617578272	0.0355108316668361	0.0175640936071592	0.0195614918893957	0.00629127146775062
HT29_G1_5F_1	0.027380768019518	0.0107786193314806	0.0164799315314302	0.0341365866793312	0.00618219584161663	0.00103200819529517	0.029081537063358	0.0169689720170403	0.0188158960993519	0.013990693258926	0.0435416145296529	0.0486007061589954	0.0158112277163945	0.0114752008337198	0.0427892475626955	0.0527106606781055	0.0170287593627694	0.0502740934729853	0.0248792047213532	0.163626460493062	0.222197237068503	0.0166313510786935	0.0310147383363872	0.0266429159110243	0.00790128958065921	0.0392542741901688	0.0162660330655968	0	0.0241897131469912	0.0170211134761956	0.0320924993418893	0.0422728094855732	0.0160760979944726	0.0125676331360435	0.00385996811705231	0.0238682329530364	0.0175220684866465	0.0415400412629337	0.0102267563658611	0.0124054354302613	0.016013578273633	0.0227211516558138	0.028655831531161	0.0603004644967931	0.0366426075450462	0.0277270116822658	0.0117063568785473	0.0736646402988123	0.0563270029265837	0.0195794917747382	0.0215547937785162	0.0123741457740512	0.00478560857346668	0.015862391378652	0.0200549950154805	0.017248181293242	0.0125689449939251	0.0489967335163421	0.0504635993141851	0.0234079484604406	0.0345581358440483	0.0164470463944389
HT29_G1_5F_2	0.0445447852164964	0.0242851054862791	0.0391930502745504	0.0546674203045847	0.0197431179321905	0.0252176115658545	0.0513627591056192	0.0361581478910429	0.0138514878978253	0.0310224305424509	0.0259644020412683	0.0257378135073909	0.0104958514054419	0.0153951256209202	0.0254599439348171	0.0342389599770855	0.00816906379475794	0.0326875754880042	0.0152585834162384	0.141651875091483	0.201587856753501	0.0396957515893697	0.053327444137106	0.0128123594774175	0.0267399118827527	0.0223232464736657	0.00825022040735855	0.0241897131469912	0	0.0326115626296256	0.0112184293666251	0.0252530193465633	0.00860272597268522	0.0129355898187318	0.0253259630089543	0.045084205758181	0.0414778784162505	0.064558579427547	0.0228017800606814	0.0350981241098732	0.0373180542275615	0.00282073542765636	0.0522118927562148	0.0372950522924888	0.0218135497210269	0.0103052447810235	0.0195119007751142	0.0516019046686502	0.0342054293812069	0.0129198033314609	0.0129144261264595	0.0338368803360675	0.0231424059334563	0.0150472676384721	0.0144556650449889	0.00741758237037411	0.0365745778448949	0.0281640236234525	0.0275211866545504	0.0189095092149706	0.0120013547896173	0.0100445375648606
HT29_G1_5F_3	0.0142565373692239	0.0104882447291112	0.0133995144539291	0.0292279228144973	0.020157376582757	0.0169007304626294	0.0227570640486167	0.0113116554968977	0.0214160529165876	0.00674605286849264	0.0539540471504041	0.057068652110347	0.0230388469663995	0.0177437284711768	0.0523658700830347	0.0602839992139902	0.0252086405341965	0.0565206331373465	0.0329296630146835	0.170433196021908	0.230053522271652	0.0147227464338912	0.0263324352287279	0.0316910408879348	0.00953935879815291	0.0477527327596443	0.0251619516668453	0.0170211134761956	0.0326115626296256	0	0.03775479051854	0.0499798795272484	0.0256086771849436	0.0203557838763159	0.0177499319606275	0.0172610148566097	0.020723531181002	0.036811742080553	0.0102790889458125	0.0115623256608812	0.0104378341357788	0.0318543155759818	0.0248587204026052	0.0665320178498996	0.0468151478004758	0.0330410454554703	0.0172445134493923	0.0812742611740203	0.0646065572509894	0.0231134646626216	0.0286256151768492	0.0103532198298206	0.0207860709110494	0.0234669474275315	0.0286825603281423	0.0279253383273184	0.0200974275475918	0.0550131640740034	0.0575083770146811	0.0264195930691882	0.0416021701107168	0.025285655024826
HT29_G2_4G_1	0.0507340825097032	0.0292026361874564	0.0453582855087647	0.0630973883789805	0.0268602373030113	0.033096389689407	0.0585910145973096	0.043808913064514	0.0163975555598573	0.0379764195237943	0.0209519566729798	0.0199539190129719	0.0165171182097739	0.0230552914603052	0.0192983874779456	0.0254435472337497	0.0153060548568167	0.0229417008445752	0.0133852659889526	0.133568076869649	0.193951020323642	0.0469582873573342	0.0611725960754387	0.00829371603795465	0.032968248763768	0.015174553936573	0.0175534120801641	0.0320924993418893	0.0112184293666251	0.03775479051854	0	0.0169594130399025	0.0163786232105025	0.02006794645983	0.0322662255169391	0.0525211866166165	0.0482217766960105	0.0722087498830987	0.0286851656619532	0.0416362216733624	0.044356291056369	0.0140372610507998	0.0591082029930134	0.0289954342757372	0.0174055121606112	0.00514505268027554	0.0284443955876609	0.0437424924138438	0.0271280769935517	0.0148599010277115	0.0130276455951877	0.0412239296918216	0.0322255149733316	0.0182541878712571	0.0157651404977752	0.0175970699382658	0.0446166857418538	0.0182807999504103	0.0197937905618875	0.0167780954803283	0.0047605625550899	0.0157381223021408
HT29_G2_4G_2	0.063907981811946	0.040215978323812	0.0549685418804262	0.0756576378358548	0.0361632910193415	0.0431518613703257	0.0697596655986513	0.0565610923743224	0.029514169430238	0.0508958602280752	0.00978190086293973	0.0175905481961349	0.0291503460771318	0.0363911011866515	0.00633137052903971	0.0105684158862562	0.0281710644171856	0.00873598060884681	0.0177835382991198	0.12301219553872	0.182071393880888	0.0575311902708182	0.0725346000985845	0.0188898697287133	0.0439629833921693	0.00365901613723619	0.0309696888784019	0.0422728094855732	0.0252530193465633	0.0499798795272484	0.0169594130399025	0	0.0284548397858155	0.0326483229195672	0.0411697742162343	0.0644691642540445	0.0563447910451289	0.0827799482119035	0.0408932911332044	0.0517078389593608	0.0559085613727062	0.0276991965810721	0.0687112704760846	0.0240948548579411	0.00874102976725928	0.0190317764883665	0.0423694456177691	0.0340893307144047	0.0195187413045727	0.0276203264681158	0.0216731177233178	0.0528013840584173	0.0425908548811059	0.0274165661694512	0.0225441938464608	0.029986903440085	0.0538774680309048	0.0111545322729372	0.0170358286742622	0.0243318330594324	0.0157113161600576	0.0269894073771175
HT29_G2_4G_3	0.0381374934272894	0.0164621971494944	0.0309358466938756	0.0480885693649674	0.0112991031305349	0.0171000007801183	0.0438235729458374	0.0293296627896069	0.00932147016779116	0.024192551969218	0.0299559150373847	0.0329421514032454	0.00358489968855638	0.00872646303099725	0.0291112792586614	0.0385240935210715	0.0019331756938161	0.036334165972073	0.0131413007870488	0.148394077251014	0.207815423729242	0.0317949544352374	0.0459875687330846	0.0129107126192349	0.018690260321158	0.0254312761981504	0.00361770424960787	0.0160760979944726	0.00860272597268522	0.0256086771849436	0.0163786232105025	0.0284548397858155	0	0.00528128245822064	0.0168569981620454	0.0378598692071918	0.0330655001376805	0.0569776312215257	0.0153866439845286	0.0269024477993696	0.0297505967907402	0.00813701246821478	0.0441404490169468	0.0443829202090569	0.0239161486980364	0.0127146470730455	0.0141197937504903	0.0582387976935133	0.0408676445347618	0.00876150035405604	0.00944237254199184	0.0262505976934408	0.0158527706570262	0.00800840462964606	0.00972821735742497	0.00439132153614916	0.02860859828828	0.0336563260215688	0.0345699184977641	0.0148361404051275	0.0185578526598613	0.00290359978603532
HT29_G2_4H_1	0.0329164923055369	0.011610418270368	0.0263535000073183	0.0434918464235303	0.00899017929446637	0.0135723649687807	0.0390055232911232	0.0244070713628379	0.00770091760054563	0.0190466567672529	0.0348844135056741	0.0377786922375146	0.00366504157411738	0.00392422393839084	0.0338254494012948	0.0428733363150923	0.00516247864901916	0.0402331933046856	0.0162571617454148	0.152953536510663	0.212477924760666	0.0272020044015008	0.0413363616169806	0.0154801442074714	0.0138235251882563	0.0298265652561371	0.00550598374352146	0.0125676331360435	0.0129355898187318	0.0203557838763159	0.02006794645983	0.0326483229195672	0.00528128245822064	0	0.0136819301343837	0.0329709053945226	0.0292501999189416	0.0523976016941949	0.0101633425001225	0.0223162883707564	0.0248252397546518	0.0122207970413363	0.0396212402434316	0.0487257365904275	0.0284917816363673	0.0158336167107025	0.0102247545756728	0.0629170524839705	0.0456693003523464	0.00822677302431838	0.0118490831746383	0.021443874598429	0.0133580533189979	0.00800834662083157	0.012101859862268	0.00807952899269482	0.0250219239066893	0.0377724001765769	0.0390752678475977	0.0149412972034102	0.0229081413707659	0.00581642971299299
HT29_G2_4H_2	0.0288420959765034	0.0105147300460704	0.0158626012806977	0.0359264956700266	0.00572876020009614	0.00378210802631047	0.029803633314985	0.0190869599377838	0.0190755203810524	0.0160161644926472	0.0427338585013301	0.0488263004639193	0.0164239928428639	0.0134529817736347	0.0418371978105994	0.0516644927197405	0.0178326820451452	0.0490968020098965	0.0236251667137597	0.16314879632623	0.221445029806551	0.017183766405553	0.0320473836949821	0.0261479438388064	0.00830260821569502	0.0382469584833402	0.0178238572727101	0.00385996811705231	0.0253259630089543	0.0177499319606275	0.0322662255169391	0.0411697742162343	0.0168569981620454	0.0136819301343837	0	0.0251604057214527	0.0163514566101252	0.0420761518165905	0.011266810246541	0.0122019301441492	0.017105207671719	0.0241775624824798	0.0285078430604771	0.0603499578133891	0.0355007160625951	0.0276987238871184	0.0150223114659685	0.0733510498369706	0.0561883442000924	0.0196443755023579	0.0207225135105175	0.0138516683118582	0.00778926791932865	0.0149012059001712	0.018846737879949	0.0186924492756672	0.0128681710060387	0.0485287128811225	0.0505743764262705	0.0220488575614863	0.0348437864380973	0.0166073279156621
HT29_G2_5A_1	0.010522565847847	0.0247299397772918	0.0130016677964585	0.0125931417992973	0.029657069496386	0.0231338094249668	0.00693725073446493	0.00925974415552251	0.0367284901832764	0.0148569423995791	0.066883155559391	0.0705889926063116	0.0364221711989401	0.029882224249036	0.0658388121091908	0.074952718783234	0.0381013493415944	0.0717609885278356	0.0468329675626698	0.185372073231024	0.24433381415838	0.00887730588051114	0.00928962056566124	0.0468926536503497	0.0205722208187714	0.0618009867576918	0.0369177298409119	0.0238682329530364	0.045084205758181	0.0172610148566097	0.0525211866166165	0.0644691642540445	0.0378598692071918	0.0329709053945226	0.0251604057214527	0	0.0170766066373485	0.0205258791577919	0.0240893505748054	0.0141553193457931	0.00862877405314683	0.0435107652044695	0.0122440563883968	0.0813438658726904	0.0598321866188957	0.0479926386776997	0.0262371220288649	0.0957714555473842	0.0785817346168487	0.0382998572144698	0.0428684973008538	0.0118185681198952	0.0259371226158263	0.0370906247111432	0.0421086339645301	0.0388631543670871	0.0168578949841867	0.0702235280339372	0.0718710228543761	0.0420197942998004	0.0557211214394861	0.0382604891072624
HT29_G2_5B_2	0.0248051133639661	0.0212292369837562	0.00788741556504407	0.0265314412154548	0.0220759124562347	0.0165292882354897	0.0180261212242144	0.0180389760948499	0.0336563856641197	0.0196565500861471	0.0581359853039716	0.0650882559790686	0.0322381066900375	0.0278982965367018	0.0571798696193826	0.066811267546229	0.0338816001912744	0.0639657578161714	0.03887403649991	0.178570500892663	0.236114915950582	0.00915433399577329	0.0202152248540746	0.0415288596977474	0.017127331199492	0.0536109761743804	0.0336259642421822	0.0175220684866465	0.0414778784162505	0.020723531181002	0.0482217766960105	0.0563447910451289	0.0330655001376805	0.0292501999189416	0.0163514566101252	0.0170766066373485	0	0.0278022500427887	0.0224644702353059	0.00940589597825822	0.0134128191728907	0.0401750474835855	0.0137485315610749	0.076453047026269	0.0506545644160067	0.0434332444186289	0.0269709246169387	0.0892296010876665	0.0722544008153516	0.0345710983973976	0.0362334467124501	0.0135526224970834	0.0202525824152741	0.0303365613041034	0.0342960370643748	0.0346852729277306	0.00783061116111673	0.0642369143275697	0.0667662467302019	0.0357995434603741	0.0510574345700629	0.0327680675408035
HT29_G2_5E_1	0.0275047798275607	0.0437881354841285	0.0282298909878122	0.0150145259976726	0.0473750846990631	0.0406070585404457	0.0140942868087417	0.0296002972506755	0.056486260408345	0.0352606537964574	0.0847270564347067	0.0898004707089377	0.0558516876595544	0.049631585413494	0.0838247126240054	0.0933105429983032	0.0574822298760973	0.090218575037484	0.0650463524662774	0.204281960449688	0.262184821317605	0.0254333705804455	0.0116300849097788	0.06615738320371	0.0394818493272486	0.0800576016974838	0.0563256176523912	0.0415400412629337	0.064558579427547	0.036811742080553	0.0722087498830987	0.0827799482119035	0.0569776312215257	0.0523976016941949	0.0420761518165905	0.0205258791577919	0.0278022500427887	0	0.0437997106483144	0.0312113751942461	0.0280426831069022	0.0628518660360929	0.0147661808130715	0.100996130310925	0.0774836784621359	0.0675602253161297	0.045979431257764	0.114852687980382	0.0976331417059149	0.0579233744922346	0.0616081548914896	0.0310554816108745	0.0431523833416274	0.0556522876003227	0.0603159928226477	0.0578481489977349	0.0304216270618096	0.0895038879782412	0.0913780037389977	0.0606019914022619	0.0752653553782403	0.0572787714553516
HT29_G2_5E_2	0.0234122695889615	0.00367004930483095	0.0176740145336367	0.0355259346014498	0.0111393915300472	0.0107043428433065	0.0299968446673695	0.0160237571446303	0.0127181600812199	0.0101104540096685	0.0441359090669438	0.047454656942603	0.0130159661903933	0.00801416351327016	0.0427622896468693	0.0512761598686018	0.0151299211970121	0.0479810448189064	0.0236754005554202	0.161780774893281	0.221290464376564	0.0188837976230331	0.0328631322642483	0.0228455851058458	0.00534137435774573	0.0383885872031747	0.0152079485827435	0.0102267563658611	0.0228017800606814	0.0102790889458125	0.0286851656619532	0.0408932911332044	0.0153866439845286	0.0101633425001225	0.011266810246541	0.0240893505748054	0.0224644702353059	0.0437997106483144	0	0.0139464151672325	0.0157994724470776	0.022037233539923	0.0309985572803068	0.0576531322032085	0.0371785006678586	0.023994004701345	0.0101369318350157	0.072090139553672	0.0551184382297179	0.014225731282705	0.0192677556260158	0.0130513999376639	0.0136448843481669	0.0139824414286048	0.0192321089284079	0.0178593103041637	0.0195863657893571	0.0462124891501992	0.0482936833529512	0.0188032255379498	0.0321840868968555	0.0151545039756315
HT29_G2_5F_1	0.0186070514801454	0.0131710582619142	0.00426182663854291	0.0260395545613902	0.0172665706876287	0.0116308539321627	0.0182474500815572	0.0110452936219751	0.0260821266063291	0.0107003034767899	0.0542745575864836	0.0596149542213007	0.0254542936150586	0.0203617813632813	0.0530950684397741	0.0622600653810479	0.0273300956913266	0.0590903630820323	0.0339406088641944	0.173752576049403	0.23228694723668	0.00622024455409021	0.0212627552335259	0.0351494626053171	0.00883661929315444	0.0490764780617699	0.0270384969899417	0.0124054354302613	0.0350981241098732	0.0115623256608812	0.0416362216733624	0.0517078389593608	0.0269024477993696	0.0223162883707564	0.0122019301441492	0.0141553193457931	0.00940589597825822	0.0312113751942461	0.0139464151672325	0	0.00649961587191986	0.0339075535271421	0.0174951211546521	0.0704449123633781	0.0468646628591388	0.0368084049509674	0.0194111454214521	0.0841277969114857	0.0670829936713131	0.0273019995050714	0.0304786925918578	0.00571235714310665	0.0161479453949222	0.0245229204350758	0.029243725649496	0.0287774913078311	0.00940484099168939	0.0584995969855488	0.0608884708129145	0.0296384467946696	0.044845739432708	0.0266725356485335
HT29_G2_5F_2	0.0127795291828731	0.0162149571979883	0.00747520489109071	0.0207572842717978	0.0214443779814445	0.0153521512975221	0.0142525026396916	0.00537514187912557	0.0285092951153638	0.00797672776616877	0.0585058654947915	0.0625696593958272	0.0281902151864444	0.0220207564650178	0.057369763668954	0.0664109178779707	0.0299832928977739	0.0631993436683634	0.0382440311644998	0.177193815078689	0.236169975945129	0.00493848276625661	0.017137715429388	0.0384614529286137	0.0119665075319887	0.0532711053207487	0.0291453025827383	0.016013578273633	0.0373180542275615	0.0104378341357788	0.044356291056369	0.0559085613727062	0.0297505967907402	0.0248252397546518	0.017105207671719	0.00862877405314683	0.0134128191728907	0.0280426831069022	0.0157994724470776	0.00649961587191986	0	0.0359331719537831	0.0161817622938356	0.0732665173883137	0.0513578141801342	0.039712006617191	0.0194219323294626	0.0875238002698954	0.0703887543638923	0.0300014897162733	0.0343207890385458	0.00380843108271152	0.0188773978079171	0.0285146369996002	0.0335343128855484	0.0311594600593593	0.0122750311176568	0.0618627187549603	0.0637765800097538	0.0335049251522126	0.0476163719993083	0.0299315725840412
