sample	length	marker	subject
TM41P2	-0.05678153343223524	Nax17	TM41
TM41P3	-0.42524622375808585	Nax17	TM41
TM41N1	0	Nax30	TM41
TM41P1	-0.09091482811336027	Nax30	TM41
TM41P2	0.06766149660526866	Nax30	TM41
TM41P3	0.09942907877117291	Nax30	TM41
TM41N1	0	Nax38	TM41
TM41P1	-0.22544984831129522	Nax38	TM41
TM41P2	-0.2967677486344682	Nax38	TM41
TM41P3	-0.07996563012112734	Nax38	TM41
TM41N1	0	Nax43	TM41
TM41P1	-0.0695284878152913	Nax43	TM41
TM41P2	-0.07808929217289151	Nax43	TM41
TM41P3	-0.03755764948858076	Nax43	TM41
TM41N1	0	Nax47	TM41
TM41P1	-0.09159602772313225	Nax47	TM41
TM41P2	-0.08692093156523484	Nax47	TM41
TM41P3	-0.0614864549785219	Nax47	TM41
TM41N1	0	Nax49	TM41
TM41P1	-0.0064865380045615595	Nax49	TM41
TM41P2	-0.021474292606671774	Nax49	TM41
TM41P3	-0.018822974211632815	Nax49	TM41
TM41N1	0	Nax50LA	TM41
TM41P1	0.00564668962933057	Nax50LA	TM41
TM41P2	0.02532462750886566	Nax50LA	TM41
TM41P3	0.011185788674947794	Nax50LA	TM41
TM41N1	0	Nax50UA	TM41
TM41P1	0.003108446373060847	Nax50UA	TM41
TM41P2	0.01575099200448582	Nax50UA	TM41
TM41P3	0.05022494462901417	Nax50UA	TM41
TM41N1	0	Nax51	TM41
TM41P1	-0.1264019875280793	Nax51	TM41
TM41P2	-0.21936772056331755	Nax51	TM41
TM41P3	-0.23438577909091585	Nax51	TM41
TM41N1	0	Nax55	TM41
TM41P1	-0.018109475978508982	Nax55	TM41
TM41P2	0.18526080240730192	Nax55	TM41
TM41P3	0.2671419117660099	Nax55	TM41
TM41N1	0	Nax56	TM41
TM41P1	-0.03851838887134562	Nax56	TM41
TM41P2	-0.14176831631121978	Nax56	TM41
TM41P3	0.05201750616956424	Nax56	TM41
TM41N1	0	Nax68	TM41
TM41P1	0.0088114389963736	Nax68	TM41
TM41P2	0.025136379720312796	Nax68	TM41
TM41P3	0.03659518135024298	Nax68	TM41
TM41N1	0	S1124	TM41
TM41P1	0.08820857504485646	S1124	TM41
TM41P2	0.34723827343822133	S1124	TM41
TM41P3	0.29048293469567765	S1124	TM41
TM41N1	0	Sal21	TM41
TM41P1	0.010333772543187791	Sal21	TM41
TM41P2	0.04265991901677246	Sal21	TM41
TM41P3	0.054030898459312304	Sal21	TM41
TM41N1	0	Sal22	TM41
TM41P1	-0.17640544949180637	Sal22	TM41
TM41P2	-0.10166007138143573	Sal22	TM41
TM41P3	-0.08334520017848668	Sal22	TM41
TM41N1	0	Sal26	TM41
TM41P1	0.027784536239128244	Sal26	TM41
TM41P2	0.025927253139433226	Sal26	TM41
TM41P3	0.005312560725469595	Sal26	TM41
TM41N1	0	Sal2	TM41
TM41P1	-0.016409629009543236	Sal2	TM41
TM41P2	-0.011854114072943345	Sal2	TM41
TM41P3	-0.013624245940513147	Sal2	TM41
TM41N1	0	Sal46	TM41
TM41P1	-0.007479388517744212	Sal46	TM41
TM41P2	-0.019860132360336902	Sal46	TM41
TM41P3	-4.1910888570484417e-4	Sal46	TM41
TM41N1	0	Sal57	TM41
TM41P1	-0.05849763141794817	Sal57	TM41
TM41P2	-0.055037294024633976	Sal57	TM41
TM41P3	-0.031231581934469954	Sal57	TM41
TM41N1	0	Sal58	TM41
TM41P1	-0.15182828949660054	Sal58	TM41
TM41P2	-0.2471323402304666	Sal58	TM41
TM41P3	-0.22118204956155196	Sal58	TM41
TM41N1	0	Sal66	TM41
TM41P1	-0.15004613692296287	Sal66	TM41
TM41P2	-0.10232406389706261	Sal66	TM41
TM41P3	-0.03029305435831864	Sal66	TM41
TM41N1	0	Sal74	TM41
TM41P1	-0.06536239957022794	Sal74	TM41
TM41P2	-0.007392243448753888	Sal74	TM41
TM41P3	0.0643176882484422	Sal74	TM41
TM41N1	0	Sal78	TM41
TM41P1	-0.014921796172162605	Sal78	TM41
TM41P2	-0.007511258264584431	Sal78	TM41
TM41P3	-0.009791617307806089	Sal78	TM41
TM41N1	0	Sal87	TM41
TM41P1	-0.045223194139488054	Sal87	TM41
TM41P2	-0.009509480127300574	Sal87	TM41
TM41P3	0.060724189963934805	Sal87	TM41
TM42N1	0	JF21	TM42
TM42P1	-0.13559133022304515	JF21	TM42
TM42P2	0.04624506872945933	JF21	TM42
TM42N1	0	Nax10LA	TM42
TM42P1	0.002575105759990537	Nax10LA	TM42
TM42P2	-0.006013246829439156	Nax10LA	TM42
TM42N1	0	Nax10UA	TM42
TM42P1	-0.0074586260101487944	Nax10UA	TM42
TM42P2	-0.012408620537747828	Nax10UA	TM42
TM42N1	0	Nax15LA	TM42
TM42P1	-0.04225888017204582	Nax15LA	TM42
TM42P2	0.0070055049008574954	Nax15LA	TM42
TM42N1	0	Nax15UA	TM42
TM42P1	-0.009337854472472262	Nax15UA	TM42
TM42P2	9.576606104744201e-5	Nax15UA	TM42
TM42N1	0	Nax17	TM42
TM42P1	-0.5018321549783105	Nax17	TM42
TM42P2	-0.019916327842357084	Nax17	TM42
TM42N1	0	Nax18	TM42
TM42P1	-0.03390363717017486	Nax18	TM42
TM42P2	-0.0015945872737317401	Nax18	TM42
TM42N1	0	Nax30	TM42
TM42P1	0.04435885271589868	Nax30	TM42
TM42P2	-0.12195903741843406	Nax30	TM42
TM42N1	0	Nax38	TM42
TM42P1	-0.09509134451657264	Nax38	TM42
TM42P2	-0.10082716791781987	Nax38	TM42
TM42N1	0	Nax40LA	TM42
TM42P1	-0.017169550284626522	Nax40LA	TM42
TM42P2	-0.004290170316974429	Nax40LA	TM42
TM42N1	0	Nax40UA	TM42
TM42P1	-0.016433653355143907	Nax40UA	TM42
TM42P2	0.007794555347786947	Nax40UA	TM42
TM42N1	0	Nax43	TM42
TM42P1	0.026778384454087423	Nax43	TM42
TM42P2	-0.006674548523218249	Nax43	TM42
TM42N1	0	Nax47	TM42
TM42P1	0.16560590970563016	Nax47	TM42
TM42P2	0.008160911523127368	Nax47	TM42
TM42N1	0	Nax49	TM42
TM42P1	0.07217781790973854	Nax49	TM42
TM42P2	0.056156452181212124	Nax49	TM42
TM42N1	0	Nax50LA	TM42
TM42P1	0.01932500063178777	Nax50LA	TM42
TM42P2	0.006221506148450295	Nax50LA	TM42
TM42N1	0	Nax50UA	TM42
TM42P1	-0.007742546625215896	Nax50UA	TM42
TM42P2	0.0015862098152146231	Nax50UA	TM42
TM42N1	0	Nax51	TM42
TM42P1	-0.23638833544277915	Nax51	TM42
TM42P2	0.07188699145270672	Nax51	TM42
TM42N1	0	Nax55	TM42
TM42P1	0.040303263738201256	Nax55	TM42
TM42P2	0.01245790967031013	Nax55	TM42
TM42N1	0	Nax56	TM42
TM42P1	-0.04699468576633681	Nax56	TM42
TM42P2	-0.11281275778027577	Nax56	TM42
TM42N1	0	Nax68	TM42
TM42P1	0.11918316817461472	Nax68	TM42
TM42P2	-0.026896264358432287	Nax68	TM42
TM42N1	0	S1124	TM42
TM42P1	-0.13947341150371617	S1124	TM42
TM42P2	0.02841597906049209	S1124	TM42
TM42N1	0	Sal21	TM42
TM42P1	0.4696363884149779	Sal21	TM42
TM42P2	-0.005457145327747881	Sal21	TM42
TM42N1	0	Sal22LA	TM42
TM42P1	0.004600368031697499	Sal22LA	TM42
TM42P2	0.002827349088729836	Sal22LA	TM42
TM42N1	0	Sal22UA	TM42
TM42P1	0.06889170693147495	Sal22UA	TM42
TM42P2	0.06122518143999889	Sal22UA	TM42
TM42N1	0	Sal26	TM42
TM42P1	-0.026555788439737604	Sal26	TM42
TM42P2	-0.0014219732749856107	Sal26	TM42
TM42N1	0	Sal2	TM42
TM42P1	0.00523381324071992	Sal2	TM42
TM42P2	0.006233242100518677	Sal2	TM42
TM42N1	0	Sal46	TM42
TM42P1	0.08112637456017824	Sal46	TM42
TM42P2	-0.025698817618767578	Sal46	TM42
TM42N1	0	Sal57	TM42
TM42P1	-0.024848091507504666	Sal57	TM42
TM42P2	-0.036828728686502554	Sal57	TM42
TM42N1	0	Sal58	TM42
TM42P1	0.03139499177901106	Sal58	TM42
TM42P2	-0.013869439444795795	Sal58	TM42
TM42N1	0	Sal66	TM42
TM42P1	0.022787562773524783	Sal66	TM42
TM42P2	0.06456379397328771	Sal66	TM42
TM42N1	0	Sal74	TM42
TM42P1	0.04459830190419467	Sal74	TM42
TM42P2	0.022378713042836118	Sal74	TM42
TM42N1	0	Sal78	TM42
TM42P1	-0.0077710395208607785	Sal78	TM42
TM42P2	-0.025328908051291066	Sal78	TM42
TM42N1	0	Sal87LA	TM42
TM42P1	-0.021926076246855608	Sal87LA	TM42
TM42P2	-0.010958674639617527	Sal87LA	TM42
TM42N1	0	Sal87UA	TM42
TM42P1	-0.001563120750383007	Sal87UA	TM42
TM42P2	0.0034210290347371775	Sal87UA	TM42
TM43N1	0	Nax10	TM43
TM43P1	-0.11320971129741775	Nax10	TM43
TM43P2	0.1721372490174442	Nax10	TM43
TM43P3	0.1969323102693905	Nax10	TM43
TM43N1	0	Nax15	TM43
TM43P1	0.0652927052033836	Nax15	TM43
TM43P2	0.15439122527078242	Nax15	TM43
TM43P3	0.07819878255144985	Nax15	TM43
TM43N1	0	Nax17	TM43
TM43P1	-0.23751906393361732	Nax17	TM43
TM43P2	-0.185107465307901	Nax17	TM43
TM43P3	-0.2327036672496523	Nax17	TM43
TM43N1	0	Sal21	TM43
TM43P1	0.06482696602900573	Sal21	TM43
TM43P2	0.014735775637289894	Sal21	TM43
TM43P3	0.03079452661070592	Sal21	TM43
TM43N1	0	Sal22	TM43
TM43P1	-0.03368097856501073	Sal22	TM43
TM43P2	0.0938272250945742	Sal22	TM43
TM43P3	0.09459965950590865	Sal22	TM43
TM43N1	0	Sal26	TM43
TM43P1	0.2795327165663135	Sal26	TM43
TM43P2	-0.661432839195867	Sal26	TM43
TM43P3	-0.8109762323769347	Sal26	TM43
TM43N1	0	Sal2	TM43
TM43P1	0.007791593240335404	Sal2	TM43
TM43P2	-0.014342538244350944	Sal2	TM43
TM43P3	0.004723547594419397	Sal2	TM43
TM43N1	0	Sal46	TM43
TM43P1	-0.007334515029409516	Sal46	TM43
TM43P2	-0.06905514581854977	Sal46	TM43
TM43P3	-0.06562624189681321	Sal46	TM43
TM43N1	0	Sal57	TM43
TM43P1	-0.10121911600295608	Sal57	TM43
TM43P2	-0.05007908966373931	Sal57	TM43
TM43P3	-0.23979323021570975	Sal57	TM43
TM43N1	0	Sal58	TM43
TM43P1	-0.021428017799523857	Sal58	TM43
TM43P2	-0.18693067888534465	Sal58	TM43
TM43P3	-0.04030389702807691	Sal58	TM43
TM43N1	0	Sal66	TM43
TM43P1	0.007992688321603492	Sal66	TM43
TM43P2	0.043333043761184076	Sal66	TM43
TM43P3	0.009108462782801752	Sal66	TM43
TM43N1	0	Sal74	TM43
TM43P1	-0.05127371136200409	Sal74	TM43
TM43P2	0.013763478515278038	Sal74	TM43
TM43P3	0.053361654483442766	Sal74	TM43
TM43N1	0	Sal78	TM43
TM43P1	0.30323533494274324	Sal78	TM43
TM43P2	-0.10576723175249692	Sal78	TM43
TM43P3	-0.16026654869531498	Sal78	TM43
TM43N1	0	Sal87	TM43
TM43P1	0.07263050473211541	Sal87	TM43
TM43P2	0.008451017017701012	Sal87	TM43
TM43P3	0.0447888249784536	Sal87	TM43
TM44N1	0	Nax10	TM44
TM44P1	-0.010370869724408038	Nax10	TM44
TM44P2	-0.03896720430412737	Nax10	TM44
TM44N1	0	Nax15	TM44
TM44P1	-0.11771034857809015	Nax15	TM44
TM44P2	-0.043515637739925506	Nax15	TM44
TM44N1	0	Nax17	TM44
TM44P1	-0.39140655229608967	Nax17	TM44
TM44P2	-0.022945039603675887	Nax17	TM44
TM44N1	0	Nax18	TM44
TM44P1	-0.24135470758813682	Nax18	TM44
TM44P2	-0.01903998327425338	Nax18	TM44
TM44N1	0	Nax30	TM44
TM44P1	-0.11946841225635207	Nax30	TM44
TM44P2	0.07680087185173257	Nax30	TM44
TM44N1	0	Nax40	TM44
TM44P1	0.07379770706039235	Nax40	TM44
TM44P2	-0.035198631292444826	Nax40	TM44
TM44N1	0	Nax43	TM44
TM44P1	-0.08637091650784967	Nax43	TM44
TM44P2	-0.20666689886616618	Nax43	TM44
TM44N1	0	Nax51	TM44
TM44P1	0.27564118535323967	Nax51	TM44
TM44P2	0.3075250462825938	Nax51	TM44
TM44N1	0	Nax55	TM44
TM44P1	0.19270100750314167	Nax55	TM44
TM44P2	0.13448527686092238	Nax55	TM44
TM44N1	0	Nax68	TM44
TM44P1	0.05352483907749317	Nax68	TM44
TM44P2	0.1768944360308371	Nax68	TM44
TM44N1	0	S1124	TM44
TM44P1	-0.03058681222336812	S1124	TM44
TM44P2	-0.07612248443430181	S1124	TM44
TM44N1	0	Sal21	TM44
TM44P1	-0.20761633907899935	Sal21	TM44
TM44P2	-0.3966433180035116	Sal21	TM44
TM44N1	0	Sal22LA	TM44
TM44P1	0.22211409027056694	Sal22LA	TM44
TM44P2	0.09939364533263229	Sal22LA	TM44
TM44N1	0	Sal22UA	TM44
TM44P1	0.0513301862488067	Sal22UA	TM44
TM44P2	0.16168959969950514	Sal22UA	TM44
TM44N1	0	Sal2	TM44
TM44P1	0.019589786736301074	Sal2	TM44
TM44P2	0.01723922543032108	Sal2	TM44
TM44N1	0	Sal46	TM44
TM44P1	0.042142916165647915	Sal46	TM44
TM44P2	-0.017571544490512903	Sal46	TM44
TM44N1	0	Sal58	TM44
TM44P1	-0.006597956294223106	Sal58	TM44
TM44P2	0.015358120310482004	Sal58	TM44
TM44N1	0	Sal66	TM44
TM44P1	-0.05126004378709492	Sal66	TM44
TM44P2	0.17340965095675243	Sal66	TM44
TM44N1	0	Sal74	TM44
TM44P1	0.35656729271769905	Sal74	TM44
TM44P2	0.21925250579362343	Sal74	TM44
TM44N1	0	Sal78	TM44
TM44P1	0.00970903649096222	Sal78	TM44
TM44P2	0.0499641460582394	Sal78	TM44
TM44N1	0	Sal87	TM44
TM44P1	0.2618267549199742	Sal87	TM44
TM44P2	0.09175438837384853	Sal87	TM44
TM5N1	0	JF27	TM5
TM5P1	0.14843567622506404	JF27	TM5
TM5P2	-0.008228776938480564	JF27	TM5
TM5N1	0	Nax10LA	TM5
TM5P1	-0.006521631430318031	Nax10LA	TM5
TM5P2	0.0018318911380119651	Nax10LA	TM5
TM5N1	0	Nax10UA	TM5
TM5P1	0.0041747679487891265	Nax10UA	TM5
TM5P2	0.01652127845390683	Nax10UA	TM5
TM5N1	0	Nax17	TM5
TM5P1	0.019497036755131703	Nax17	TM5
TM5P2	-0.030948584589191697	Nax17	TM5
TM5N1	0	Nax50	TM5
TM5P1	-0.0761073124750089	Nax50	TM5
TM5P2	-0.01774695796083403	Nax50	TM5
TM5N1	0	S1124	TM5
TM5P1	-0.13729058421613516	S1124	TM5
TM5P2	-0.21248056365222823	S1124	TM5
TM5N1	0	Sal21	TM5
TM5P1	-0.11625362665731576	Sal21	TM5
TM5P2	-0.11124623792550636	Sal21	TM5
TM5N1	0	Sal22LA	TM5
TM5P1	-0.11560597539572859	Sal22LA	TM5
TM5P2	-0.035432943913920045	Sal22LA	TM5
TM5N1	0	Sal22UA	TM5
TM5P1	-0.12600097020164558	Sal22UA	TM5
TM5P2	-0.0548429180182306	Sal22UA	TM5
TM5N1	0	Sal27	TM5
TM5P1	0.04650626955005954	Sal27	TM5
TM5P2	-0.027966091076271127	Sal27	TM5
TM5N1	0	Sal45	TM5
TM5P1	-0.07296902948980533	Sal45	TM5
TM5P2	0.027498318773636843	Sal45	TM5
TM5N1	0	Sal46	TM5
TM5P1	0.02088433012216484	Sal46	TM5
TM5P2	0.014514022902849977	Sal46	TM5
TM5N1	0	Sal52	TM5
TM5P1	-0.05508208694703853	Sal52	TM5
TM5P2	0.04350317188938213	Sal52	TM5
TM5N1	0	Sal58	TM5
TM5P1	-0.004105130077625585	Sal58	TM5
TM5P2	-0.04892155556969113	Sal58	TM5
TM8N1	0	JF12UA	TM8
TM8P1	-0.017354587581953407	JF12UA	TM8
TM8P2	-0.02588605450860415	JF12UA	TM8
TM8N1	0	JF21	TM8
TM8P1	-0.06469257336498258	JF21	TM8
TM8P2	-0.15666205272602518	JF21	TM8
TM8N1	0	JF27	TM8
TM8P1	-0.05853604121397815	JF27	TM8
TM8P2	-0.03542942373195013	JF27	TM8
TM8N1	0	Nax10	TM8
TM8P1	0.021562556977477998	Nax10	TM8
TM8P2	0.020797913217034614	Nax10	TM8
TM8N1	0	Nax11	TM8
TM8P1	-0.09978579663894305	Nax11	TM8
TM8P2	-0.07542307896990597	Nax11	TM8
TM8N1	0	Nax17	TM8
TM8P1	-0.08060229383635864	Nax17	TM8
TM8P2	-0.14172668897052887	Nax17	TM8
TM8N1	0	Nax30UA	TM8
TM8P1	-0.18561084341203404	Nax30UA	TM8
TM8P2	-0.2807344808785732	Nax30UA	TM8
TM8N1	0	Nax38	TM8
TM8P1	0.08497593042087193	Nax38	TM8
TM8P2	-0.6161282294218253	Nax38	TM8
TM8N1	0	Nax40UA	TM8
TM8P1	0.03731112476585352	Nax40UA	TM8
TM8P2	0.07783687780082804	Nax40UA	TM8
TM8N1	0	Nax49	TM8
TM8P1	-0.021419880771977873	Nax49	TM8
TM8P2	-0.02616948716933365	Nax49	TM8
TM8N1	0	Nax50LA	TM8
TM8P1	-0.031836740267365826	Nax50LA	TM8
TM8P2	-0.008234224620520703	Nax50LA	TM8
TM8N1	0	Nax50UA	TM8
TM8P1	-0.022895999846511916	Nax50UA	TM8
TM8P2	0.007740067944149942	Nax50UA	TM8
TM8N1	0	Nax51	TM8
TM8P1	0.049223695537379264	Nax51	TM8
TM8P2	0.12111411787430004	Nax51	TM8
TM8N1	0	Nax56	TM8
TM8P1	-0.030061810613753792	Nax56	TM8
TM8P2	-0.05297975579131542	Nax56	TM8
TM8N1	0	S1124	TM8
TM8P1	-1.9647502386765936e-4	S1124	TM8
TM8P2	-0.08449441999961271	S1124	TM8
TM8N1	0	Sal21	TM8
TM8P1	-0.018219779745632714	Sal21	TM8
TM8P2	-0.23424791288809566	Sal21	TM8
TM8N1	0	Sal22LA	TM8
TM8P1	0.032951832260540215	Sal22LA	TM8
TM8P2	0.04376308478911506	Sal22LA	TM8
TM8N1	0	Sal22UA	TM8
TM8P1	0.018715883457550486	Sal22UA	TM8
TM8P2	0.043599630200439776	Sal22UA	TM8
TM8N1	0	Sal27	TM8
TM8P1	-2.1215519404993444e-4	Sal27	TM8
TM8P2	-0.0032782172777250373	Sal27	TM8
TM8N1	0	Sal41	TM8
TM8P1	0.01348877599018694	Sal41	TM8
TM8P2	-0.04789710409893688	Sal41	TM8
TM8N1	0	Sal45LA	TM8
TM8P1	-0.010975936787355867	Sal45LA	TM8
TM8P2	-0.043024695166585136	Sal45LA	TM8
TM8N1	0	Sal45UA	TM8
TM8P1	-0.016223093279753797	Sal45UA	TM8
TM8P2	-0.03546788407256063	Sal45UA	TM8
TM8N1	0	Sal46	TM8
TM8P1	-0.0022159998566060324	Sal46	TM8
TM8P2	0.09277369836472849	Sal46	TM8
TM8N1	0	Sal52	TM8
TM8P1	0.023182270484811696	Sal52	TM8
TM8P2	0.23557872374233924	Sal52	TM8
TM8N1	0	Sal66	TM8
TM8P1	-0.021572661242763136	Sal66	TM8
TM8P2	-0.08418079145095358	Sal66	TM8
TM8N1	0	Sal74	TM8
TM8P1	-0.07218431915494694	Sal74	TM8
TM8P2	-0.10542953167575497	Sal74	TM8
TM8N1	0	Sal78	TM8
TM8P1	0.07271166547861219	Sal78	TM8
TM8P2	0.2687051425436251	Sal78	TM8
TM8N1	0	Sal84	TM8
TM8P1	0.05122408059390127	Sal84	TM8
TM8P2	-0.2681898027234526	Sal84	TM8
TM8N1	0	Sal87	TM8
TM8P1	-0.008973408456348864	Sal87	TM8
TM8P2	-0.0034276947351021825	Sal87	TM8
TM9N1	0	JF21	TM9
TM9P1	0.05420167232715656	JF21	TM9
TM9P2	-0.011238329891179788	JF21	TM9
TM9N1	0	JF27	TM9
TM9P1	-0.07150324300333732	JF27	TM9
TM9P2	-0.018470588860789672	JF27	TM9
TM9N1	0	Nax10	TM9
TM9P1	0.010599750220011028	Nax10	TM9
TM9P2	0.02997776300665711	Nax10	TM9
TM9N1	0	Nax11	TM9
TM9P1	-0.2009653072026416	Nax11	TM9
TM9P2	-0.23745741339725246	Nax11	TM9
TM9N1	0	Nax17	TM9
TM9P1	0.44221325470309214	Nax17	TM9
TM9P2	0.0654601939304742	Nax17	TM9
TM9N1	0	Nax18	TM9
TM9P1	-0.03111513245129549	Nax18	TM9
TM9P2	-0.12539431599595297	Nax18	TM9
TM9N1	0	Nax30	TM9
TM9P1	0.06775084006329823	Nax30	TM9
TM9P2	-0.05679364911603546	Nax30	TM9
TM9N1	0	Nax38	TM9
TM9P1	-0.08894430788655505	Nax38	TM9
TM9P2	0.0262444928672938	Nax38	TM9
TM9N1	0	Nax40	TM9
TM9P1	0.4864028952417181	Nax40	TM9
TM9P2	0.251849282251162	Nax40	TM9
TM9N1	0	Nax49	TM9
TM9P1	-0.04063884455832678	Nax49	TM9
TM9P2	-0.04660341772065335	Nax49	TM9
TM9N1	0	Nax50LA	TM9
TM9P1	0.027871500220482126	Nax50LA	TM9
TM9P2	-0.012007902219917987	Nax50LA	TM9
TM9N1	0	Nax50UA	TM9
TM9P1	0.033791825946627	Nax50UA	TM9
TM9P2	0.040430302258626316	Nax50UA	TM9
TM9N1	0	Nax51	TM9
TM9P1	-0.01504951315928249	Nax51	TM9
TM9P2	0.01758242794821996	Nax51	TM9
TM9N1	0	Nax56LA	TM9
TM9P1	0.0011247209198863573	Nax56LA	TM9
TM9P2	0.0045738669301123025	Nax56LA	TM9
TM9N1	0	Nax56UA	TM9
TM9P1	-0.021943085250399008	Nax56UA	TM9
TM9P2	-0.03779508879440918	Nax56UA	TM9
TM9N1	0	Nax68	TM9
TM9P1	-0.005645309227113593	Nax68	TM9
TM9P2	-0.0058477895245543365	Nax68	TM9
TM9N1	0	S1124	TM9
TM9P1	-0.22199218575832536	S1124	TM9
TM9P2	0.010237052153285298	S1124	TM9
TM9N1	0	Sal21	TM9
TM9P1	-0.12593906935156163	Sal21	TM9
TM9P2	0.20803285420255424	Sal21	TM9
TM9N1	0	Sal22LA	TM9
TM9P1	-0.014541674319882514	Sal22LA	TM9
TM9P2	0.016290062539168648	Sal22LA	TM9
TM9N1	0	Sal22UA	TM9
TM9P1	0.009429167601521904	Sal22UA	TM9
TM9P2	0.03684479056792256	Sal22UA	TM9
TM9N1	0	Sal27	TM9
TM9P1	0.009901666842859758	Sal27	TM9
TM9P2	0.01237366472629109	Sal27	TM9
TM9N1	0	Sal41	TM9
TM9P1	-0.033915372155813195	Sal41	TM9
TM9P2	-0.07304377503112747	Sal41	TM9
TM9N1	0	Sal45	TM9
TM9P1	0.7637250251008227	Sal45	TM9
TM9P2	-0.018233975672939273	Sal45	TM9
TM9N1	0	Sal46	TM9
TM9P1	0.02456595359068947	Sal46	TM9
TM9P2	0.01880115053595688	Sal46	TM9
TM9N1	0	Sal52	TM9
TM9P1	-0.05354859327399364	Sal52	TM9
TM9P2	0.0959673450475309	Sal52	TM9
TM9N1	0	Sal58	TM9
TM9P1	0.049441279906854874	Sal58	TM9
TM9P2	0.03309771717261256	Sal58	TM9
TM9N1	0	Sal66	TM9
TM9P1	0.046394166172896156	Sal66	TM9
TM9P2	0.021347616615806864	Sal66	TM9
TM9N1	0	Sal74	TM9
TM9P1	0.011124314174080219	Sal74	TM9
TM9P2	0.014334344476508498	Sal74	TM9
TM9N1	0	Sal78	TM9
TM9P1	-0.0018676498999212754	Sal78	TM9
TM9P2	-0.03647876959220886	Sal78	TM9
TM9N1	0	Sal84	TM9
TM9P1	-0.016593143609322514	Sal84	TM9
TM9P2	0.10010298864957834	Sal84	TM9
TM9N1	0	Sal87	TM9
TM9P1	-0.20698753621081734	Sal87	TM9
TM9P2	-0.09671076237624954	Sal87	TM9
